time,low,high,open,close,volume
1493161200,50.26,50.4,50.36,50.31,3327.030213330019
1493157600,50.18,50.43,50.19,50.39,6572.906251720019
1493154000,50.12,50.39,50.29,50.24,3361.0888223100383
1493150400,50.15,50.36,50.31,50.3,4231.134405640013
1493146800,50.31,50.53,50.44,50.32,4471.117142110018
1493143200,50.37,50.6,50.49,50.44,3813.1109791300223
1493139600,50.37,50.59,50.41,50.53,4746.018384060011
1493136000,50.39,50.65,50.61,50.39,4327.44130538001
1493132400,50.37,50.75,50.73,50.61,7968.227697670021
1493128800,50.36,50.75,50.61,50.74,3706.7484738500266
1493125200,50.37,50.71,50.52,50.6,3984.548463310022
1493121600,50.29,50.6,50.33,50.57,1444.514586479997
1493118000,50.25,50.52,50.5,50.32,3147.245723360001
1493114400,50.34,50.5,50.4,50.49,3132.5408036800222
1493110800,50.24,50.43,50.3,50.41,1330.7429916399992
1493107200,50.17,50.3,50.27,50.3,615.0974227599958
1493103600,50.17,50.27,50.2,50.27,1260.018050659996
1493100000,50.12,50.23,50.15,50.2,1842.4283008499947
1493096400,50.04,50.2,50.12,50.13,1504.3504675300014
1493092800,50,50.18,50.01,50.16,968.9926048499958
1493089200,50,50.17,50.17,50.05,2373.9137909199985
1493085600,50.1,50.23,50.16,50.16,4018.8052259600163
1493082000,50.08,50.2,50.19,50.16,1597.1702887399929
1493078400,50.01,50.22,50.11,50.19,2873.647874500016
