time,low,high,open,close,volume
1501196400,202.12,204.56,204.49,202.94,5559.8549433300095
1501192800,202.09,204.49,204,204.49,6417.669800310003
1501189200,199.49,204,199.49,204,14881.377979680005
1501185600,198.88,200.1,199.99,199.5,6974.967581060016
1501182000,199.79,200.89,199.84,199.99,3927.8205409900033
1501178400,199.8,201.44,201.27,199.84,2995.3907610100027
1501174800,200.52,201.99,200.68,201.27,3354.348100560006
1501171200,198.85,201.29,199.98,200.61,9849.600365820022
1501167600,199.5,201.5,200.41,199.98,8517.41820129
1501164000,200.41,203.71,203.7,200.41,6834.976773280013
1501160400,202.62,203.71,203.26,203.71,3884.3401259099983
1501156800,203.22,204.64,204.33,203.25,2492.460796590002
1501153200,203.53,205,205,204.4,2221.874238109997
1501149600,203.9,205,204.42,204.99,3167.2576558799997
1501146000,201.88,204.84,201.88,204.49,5145.195511640002
1501142400,200.25,201.88,200.47,201.88,1651.8617968200026
1501138800,199.52,201.51,201.51,200.45,4069.9135062500054
1501135200,201.24,202,201.93,201.51,1398.170965789999
1501131600,200.91,202.49,202.49,201.93,2157.1794781900016
1501128000,200,203.43,201.53,202.45,6970.20799527001
1501124400,199.49,202.4,200.53,201.53,3974.6722810099977
1501120800,199.74,203.4,203.36,200.54,5978.023976630021
1501117200,202.79,204,203.44,203.36,6207.787936550022
1501113600,202.43,204.2,203.23,203.59,6866.950922080017
