time,low,high,open,close,volume
1477868400,11.19,11.3,11.3,11.19,1394.0235481799996
1477864800,11.21,11.34,11.29,11.31,3101.9665247100015
1477861200,11.2,11.44,11.29,11.3,1462.0007498900006
1477857600,11.15,11.45,11.15,11.34,4343.483252640007
1477854000,10.94,11.17,10.97,11.17,3666.131149859997
1477850400,10.82,10.99,10.86,10.98,999.0216735999992
1477846800,10.79,10.99,10.99,10.86,4855.814494760009
1477843200,10.89,11,10.89,10.99,834.0783129799996
1477839600,10.59,11.16,10.68,10.89,6009.805353580002
1477836000,10.52,10.68,10.57,10.68,1674.7776921899995
1477832400,10.38,10.58,10.38,10.54,1939.0954123000013
1477828800,10.35,10.43,10.4,10.38,492.79310319999917
1477825200,10.39,10.45,10.42,10.41,706.3007010000003
1477821600,10.41,10.44,10.41,10.42,296.63276
1477818000,10.38,10.44,10.42,10.41,400.79124492999995
1477814400,10.39,10.45,10.39,10.41,206.97441400000002
1477810800,10.39,10.52,10.49,10.39,1090.5193455100011
1477807200,10.42,10.51,10.42,10.51,473.1161519999998
1477803600,10.4,10.52,10.51,10.42,1328.6732567299996
1477800000,10.4,10.57,10.57,10.51,1609.154911750001
1477796400,10.45,10.57,10.45,10.57,987.4273004199993
1477792800,10.45,10.57,10.54,10.45,1023.3857969899999
1477789200,10.5,10.58,10.55,10.57,1580.0749279000047
1477785600,10.4,10.58,10.45,10.58,2770.9731187100006
