time,low,high,open,close,volume
1489791600,43.46,45.88,44.69,44.62,13820.937040210025
1489788000,44,46.09,46.03,44.68,12501.365771720013
1489784400,44.92,46.85,46.37,46.03,21329.14657496007
1489780800,44,47,45.89,46.36,22159.248583759876
1489777200,41.64,46.16,41.66,45.89,26598.00105266962
1489773600,41.56,44.49,43.81,41.57,33529.537815680145
1489770000,40.4,45.01,45.01,43.81,48050.21775910008
1489766400,44.51,46.49,45.05,45.01,18419.608955460055
1489762800,44.75,46.95,46.46,45.03,17966.761190180012
1489759200,44.02,47.3,45.88,46.47,24593.464265239858
1489755600,45.6,48.4,48.16,45.6,16522.40784889001
1489752000,45.5,48.73,46.24,48.34,21226.81435367999
1489748400,42.3,48.53,44.21,46.25,21240.931149950007
1489744800,42.11,44.97,42.92,44.4,19346.51250831
1489741200,39.5,46.65,41.63,42.98,55549.34458091008
1489737600,35.04,50.33,49.73,41.67,80681.84624530948
1489734000,35.3,54.01,54,49.74,71258.32242719985
1489730400,53.7,55,53.76,54,17477.16430531007
1489726800,51.55,53.99,52.11,53.76,18758.43995023001
1489723200,51.5,55.01,54.76,52.12,30874.049539799813
1489719600,49.28,57.67,49.97,54.96,76422.73934601102
1489716000,46.34,50,46.44,49.96,32662.169014209972
1489712400,45.4,46.5,46.43,46.38,12112.88103788
1489708800,45.65,46.5,45.97,46.45,6883.938579770009
