time,low,high,open,close,volume
1494111600,94.63,96.42,94.85,95.84,5763.282407229998
1494108000,94.53,95.47,94.65,94.9,8112.78202903
1494104400,94.01,94.73,94.56,94.66,6773.0945088700055
1494100800,94.4,94.74,94.61,94.47,4700.497627349995
1494097200,93.69,94.7,93.91,94.65,5648.205523840025
1494093600,93.7,94.25,93.81,93.93,5413.9644776999985
1494090000,93.44,94.2,93.87,94,4418.073322410016
1494086400,93.55,94.45,93.82,93.83,5962.770279519991
1494082800,92.44,94.16,93.85,93.76,6528.256776839981
1494079200,93.49,94.96,94.6,94.09,4990.065469119994
1494075600,93.66,95.74,93.66,95.04,7223.087059480006
1494072000,93.27,94.13,93.84,93.66,2007.8461754899988
1494068400,92.51,94,92.67,93.99,1745.2313688699892
1494064800,92.48,93.43,93.33,92.87,1250.8942458599963
1494061200,92.47,93.43,93.24,93.34,1790.6258972299925
1494057600,92.32,93.84,93.83,92.91,1721.1861052499987
1494054000,92.23,94.09,92.35,93.83,2828.920367199988
1494050400,92,94.27,93.98,92.36,4138.393150220001
1494046800,93.95,94.47,94.38,93.96,2291.8560481299987
1494043200,94.25,95,94.34,94.35,3427.3171299700075
1494039600,94.09,95.12,94.93,94.25,6632.478312520001
1494036000,94.74,95.49,95.43,94.92,4783.904423199991
1494032400,93.03,96,93.19,95.43,9928.125214289978
1494028800,91.94,93.49,91.94,93.2,3392.551824210003
