time,low,high,open,close,volume
1481410800,8.08,8.16,8.09,8.14,694.3572529999997
1481407200,8.04,8.12,8.11,8.07,930.2039082699998
1481403600,8.11,8.12,8.12,8.11,2555.569502340001
1481400000,8.07,8.12,8.12,8.12,3768.1028791900003
1481396400,8.09,8.12,8.11,8.12,1299.438915
1481392800,8.07,8.19,8.19,8.12,5775.332844210025
1481389200,8.14,8.27,8.24,8.19,3895.1910568500025
1481385600,8.22,8.29,8.26,8.25,1171.8910326799999
1481382000,8.22,8.36,8.22,8.26,990.5462082299997
1481378400,8.23,8.33,8.25,8.23,894.1350475199998
1481374800,8.25,8.36,8.35,8.25,5955.19323549
1481371200,8.3,8.35,8.32,8.35,1708.888201810001
1481367600,8.31,8.35,8.35,8.32,2153.8630796500006
1481364000,8.34,8.36,8.35,8.34,1669.43805358
1481360400,8.35,8.36,8.36,8.36,809.38511986
1481356800,8.36,8.42,8.42,8.36,1751.358981199996
1481353200,8.42,8.47,8.46,8.43,427.85733000000005
1481349600,8.46,8.54,8.51,8.47,633.8751550399995
1481346000,8.46,8.52,8.48,8.5,388.38138725
1481342400,8.45,8.49,8.48,8.47,579.1285990099999
1481338800,8.45,8.49,8.46,8.49,707.7086599999996
1481335200,8.43,8.55,8.43,8.46,2185.219816290003
1481331600,8.4,8.46,8.43,8.45,1150.6890205400014
1481328000,8.42,8.49,8.46,8.45,2554.9819799000024
