time,low,high,open,close,volume
1469574000,11.88,12.29,12.14,12,12968.133129949996
1469570400,12,12.24,12.16,12.16,8580.90252308
1469566800,12.05,12.6,12.58,12.11,11490.02058767001
1469563200,12.27,12.59,12.35,12.56,9826.799507490008
1469559600,12.11,12.43,12.31,12.25,13687.263225510003
1469556000,12.11,12.57,12.36,12.4,14175.83184868001
1469552400,12.12,12.58,12.52,12.32,9588.477621900007
1469548800,12.14,12.59,12.5,12.46,6149.571822700006
1469545200,12.45,12.9,12.66,12.5,8160.528642339998
1469541600,11.92,12.68,12.11,12.68,8950.09414192001
1469538000,11.92,12.98,12.45,12.11,16872.0350921
1469534400,12.41,12.9,12.9,12.5,4020.367871039999
1469530800,12.5,12.95,12.8,12.9,5988.231610270002
1469527200,12.75,13.19,13.16,12.75,3889.066726070004
1469523600,13.1,13.5,13.35,13.1,3132.6845888
1469520000,13.33,13.45,13.41,13.36,977.1969506500001
1469516400,13.32,13.76,13.61,13.47,3148.4389259999994
1469512800,13.6,13.82,13.79,13.6,1629.63805504
1469509200,13.74,13.95,13.87,13.82,873.3632501
1469505600,13.67,13.95,13.76,13.88,4747.13285734
1469502000,13.75,13.82,13.78,13.76,2264.9355779999996
1469498400,13.64,13.9,13.84,13.79,7690.202785820003
1469494800,13.66,13.95,13.95,13.84,3202.21964454
1469491200,13.67,13.95,13.93,13.95,3943.4439796300003
