time,low,high,open,close,volume
1490396400,50.6,53.44,51.4,52.93,67948.70478788938
1490392800,49.5,51.4,49.72,51.4,41642.50984160955
1490389200,48.78,49.79,48.78,49.73,34183.431474479876
1490385600,47.73,48.8,47.91,48.78,13654.042339829988
1490382000,47.5,48.45,48.37,47.91,14213.232186350035
1490378400,47.52,48.4,47.67,48.37,11006.906434490082
1490374800,47.64,48.7,48.25,47.66,13287.62480599022
1490371200,47.11,48.75,47.13,48.25,25311.383878999928
1490367600,46.98,47.37,47.13,47.13,9785.27333586001
1490364000,46.83,47.97,47.8,47.13,20222.033359330006
1490360400,47.25,48.59,48.23,47.8,23528.751347760124
1490356800,46.15,48.33,46.65,48.24,33027.01187295996
1490353200,45.69,48.6,45.77,46.65,33705.5410332801
1490349600,44.76,45.99,44.86,45.85,16050.770101759963
1490346000,43.84,44.86,44.53,44.86,7077.794566719985
1490342400,43.15,44.53,43.23,44.53,8828.08258706001
1490338800,42.78,43.28,42.78,43.23,1993.7377428999987
1490335200,42.56,42.99,42.93,42.77,3804.18362897
1490331600,42.55,43.06,42.58,42.93,3140.4769266899966
1490328000,42.5,43.28,43.16,42.58,7118.610153930017
1490324400,43.12,43.37,43.23,43.17,3618.3648173400006
1490320800,42.86,43.62,43.42,43.19,9089.032183529978
1490317200,42.96,43.43,43.1,43.41,4913.286679940004
1490313600,42.7,43.25,42.92,43.12,4926.32541327
