time,low,high,open,close,volume
1500073200,194.58,200.99,194.61,197.23,23144.927843009948
1500069600,191,195.43,192.84,194.62,8259.078417570012
1500066000,188.77,193.26,189.71,192.85,7801.125135530023
1500062400,187.42,191.99,191.86,189.71,9717.741586930037
1500058800,190.59,194.3,194.26,191.96,7721.610345960014
1500055200,187.51,194.79,188.66,194.26,10770.665787940066
1500051600,183.12,189.07,185,188.65,11114.47232355005
1500048000,183.68,190.38,188.58,185.01,23335.425354169904
1500044400,188.58,193.95,191.36,188.58,11275.979491110042
1500040800,188,193.67,191.38,191.36,19936.96499481004
1500037200,191.2,194.59,192.52,191.38,13555.020050310051
1500033600,192.5,201.06,200.97,192.58,11637.806338380065
1500030000,200.77,201.63,201.63,200.97,1330.1491175100002
1500026400,200.57,201.96,201.53,201.63,1142.2321940199993
1500022800,200.32,202.93,201.3,201.54,1471.9644533199987
1500019200,200.15,203,202.51,201.31,1950.3309394899989
1500015600,201.22,203,201.32,202.51,1820.5951835599992
1500012000,199.46,202.63,202.02,201.32,4419.5512702500055
1500008400,200.92,202.39,201.75,202.13,3277.7343677399986
1500004800,199.01,202.52,199.8,201.74,5332.953022509998
1500001200,198.58,200.71,198.58,199.83,3829.7460235099934
1499997600,198,201.77,198,198.59,6272.005262120017
1499994000,197.51,206.99,203.07,198,14876.442652000178
1499990400,201.79,206.99,205,203.1,9178.513855260082
