time,low,high,open,close,volume
1501628400,222.07,227.44,223.75,225.73,10399.633827380028
1501624800,220.51,225,223.74,223.95,10780.53935197003
1501621200,223.21,228.85,228.84,223.8,13360.941230560016
1501617600,227.03,229.15,227.43,228.84,8187.816175750017
1501614000,225,232.73,226.54,227.43,33837.67605096981
1501610400,220.12,229.16,220.89,226.29,27865.91996301995
1501606800,218,222.88,221,220.9,16170.985089200138
1501603200,215.25,221,216.6,221,11507.290174860032
1501599600,216.07,219.29,219.29,216.6,6134.164405249989
1501596000,214.65,219.69,217.67,218.5,8439.71292337001
1501592400,213.51,221.27,219.16,217.68,14932.412357620102
1501588800,210.63,222.75,212.29,219,32908.237573329825
1501585200,211,213.73,212.99,212.29,10867.30706395006
1501581600,212.71,215.87,215.06,212.83,4470.844297550012
1501578000,212.39,215.82,214.27,215.05,4158.304500550012
1501574400,212.38,219.79,213.9,214.22,11415.272107030045
1501570800,213.15,222.5,221.81,213.91,23601.123780209982
1501567200,216.52,224.58,218.49,221.75,35569.49890761973
1501563600,214.03,218.8,214.18,218.48,18679.33568024001
1501560000,208.54,218.81,208.54,214.18,69242.93742506043
1501556400,205.84,208.6,205.95,208.55,11638.469720050003
1501552800,204.79,206.85,206.85,205.95,5970.148003679999
1501549200,202.29,206.89,205.66,206.85,14047.483492650055
1501545600,200.82,209.48,200.83,205.67,31554.90598130972
