time,low,high,open,close,volume
1483657200,10.12,10.47,10.3,10.23,8276.519247870006
1483653600,10.09,10.3,10.09,10.3,6907.239454450002
1483650000,10,10.19,10.19,10.1,4868.394510029998
1483646400,10.02,10.25,10.12,10.19,5475.538000829987
1483642800,9.8,10.28,10.22,10.12,10440.955681240004
1483639200,10.01,10.5,10.06,10.21,12105.154826570175
1483635600,9.75,10.2,9.87,10.07,13672.752174080017
1483632000,9.67,10.39,10.22,9.89,12421.078083459988
1483628400,9.68,10.6,9.76,10.22,16296.494910909756
1483624800,9.37,9.95,9.67,9.76,15430.405139610219
1483621200,9.08,10.04,10.04,9.59,29075.839580479984
1483617600,9.86,10.7,10.67,10.04,11356.97476079978
1483614000,10.42,10.69,10.57,10.67,3220.6414563000126
1483610400,10.02,10.92,10.76,10.55,18236.753525519733
1483606800,10.5,11.16,11.15,10.76,18332.186911380173
1483603200,11.14,11.67,11.62,11.14,13147.051513850158
1483599600,11.6,11.77,11.69,11.61,9584.420499629974
1483596000,11.56,11.8,11.68,11.69,13395.108400430048
1483592400,11.48,11.79,11.49,11.68,14872.661539540273
1483588800,11.26,11.53,11.36,11.51,9246.866576629942
1483585200,11.25,11.53,11.36,11.31,13515.990391630048
1483581600,11.26,11.43,11.42,11.36,9846.514110930022
1483578000,10.94,11.49,11.25,11.41,14478.569610199653
1483574400,11.11,11.55,11.13,11.26,33402.82237164977
