time,low,high,open,close,volume
1500937200,225.52,226.36,226.35,225.96,2266.1691408100023
1500933600,225.05,226.55,225.5,226.35,2203.126484599998
1500930000,225.13,226.5,225.91,225.5,2954.5307038400006
1500926400,225.88,227,226.85,225.91,2277.5768042599984
1500922800,224.63,227.92,224.89,226.83,5033.233603380012
1500919200,224,225.54,224.15,224.86,3417.883082659998
1500915600,224,227,226.59,224.15,6145.50371348004
1500912000,226.2,227.49,227.49,226.67,3208.196673539997
1500908400,226.71,228.61,228.15,227.5,5933.24720753002
1500904800,227.88,228.96,228.95,228.14,2513.535325939993
1500901200,226.87,229.85,227.4,228.89,5659.646859470022
1500897600,226.1,228.11,227.77,227.41,3299.307831850004
1500894000,227.53,229.37,228.69,227.77,1752.7007948200003
1500890400,228.17,229.48,228.28,228.61,1055.19925464
1500886800,226.35,228.75,227.24,228.23,1448.424154659999
1500883200,226.1,228,226.44,227.26,1381.6376947600008
1500879600,225.66,227.8,226.52,226.44,2419.5652441900015
1500876000,225.79,227.67,225.79,226.51,1443.9388465399995
1500872400,225.75,227.7,226.58,225.78,4141.466863770011
1500868800,226.33,228.64,228.64,226.58,4824.7152352400135
1500865200,227.1,229.97,229.97,228.64,3409.7418046100015
1500861600,229.6,229.99,229.62,229.96,2698.253757670008
1500858000,228.25,229.78,229.5,229.62,2856.1458462800133
1500854400,227.3,229.5,228.27,229.5,2641.378472590002
