time,low,high,open,close,volume
1491951600,43.76,43.92,43.81,43.83,2009.2472833800018
1491948000,43.76,43.93,43.85,43.8,1944.7386660400039
1491944400,43.7,43.98,43.9,43.86,3557.7730237199958
1491940800,43.78,44.07,44.06,43.87,4015.6028083899987
1491937200,44.01,44.3,44.23,44.04,2024.4952596800017
1491933600,44.05,44.25,44.09,44.24,2238.503910020001
1491930000,43.71,44.13,43.84,44.13,2583.7707094599987
1491926400,43.57,44,43.75,43.84,5142.0039097599965
1491922800,43.7,44.1,43.97,43.76,4960.748540679995
1491919200,43.79,44.07,44.07,43.98,1846.7954150399985
1491915600,43.74,44.32,43.76,44.06,2393.0319966299953
1491912000,43.55,43.88,43.72,43.75,1660.7892186399968
1491908400,43.63,44.33,44.22,43.74,2341.9287454500027
1491904800,43.89,44.43,43.98,44.23,1196.1420829599983
1491901200,43.78,44.43,44.39,43.99,2176.957908790003
1491897600,44.13,44.44,44.21,44.4,612.1624399999944
1491894000,44.08,44.43,44.17,44.22,1310.4927771799903
1491890400,44.16,44.45,44.41,44.16,888.3623112099958
1491886800,44.07,44.44,44.18,44.41,1954.2765832199952
1491883200,44.14,44.36,44.35,44.23,1379.5421960099957
1491879600,44.02,44.5,44.16,44.35,3186.181465100001
1491876000,44.06,44.37,44.21,44.15,1942.803756139999
1491872400,43.75,44.32,43.88,44.2,2614.172877110003
1491868800,43.75,44.07,43.92,43.88,1301.1293495599994
