time,low,high,open,close,volume
1497481200,330,344.24,334.03,341.7,19241.280354480015
1497477600,315,348.99,348.45,334.03,44309.77616373973
1497474000,327.5,358.98,358.97,348.46,29533.414433599835
1497470400,355.03,360.4,360.05,359,8157.004461710032
1497466800,357,368.74,364.76,360.06,12110.56643300003
1497463200,359.99,369.72,360,364.77,13468.648264160047
1497459600,351,361.29,361.07,359.23,22032.37044770993
1497456000,351.55,370.35,370.28,361.81,28320.685269480044
1497452400,365,377,375,370.28,16749.96275884003
1497448800,346.01,377.2,364.01,375,42067.382641010045
1497445200,341,386.9,386.47,366,62377.55247210019
1497441600,381.13,388.97,388.97,386.45,11653.511852719997
1497438000,388.97,392,390.77,388.98,3135.084640119999
1497434400,389.25,392.89,390.39,390.76,3226.9087651599925
1497430800,387.99,391.98,388,390.33,3407.987753460003
1497427200,383.34,389.84,388.22,388.01,5828.937314390022
1497423600,386.67,392,391.06,388.2,6009.561141250007
1497420000,387.75,394.1,393.7,391.06,6471.481928780023
1497416400,391.48,394.15,391.67,394.1,5004.323426110008
1497412800,391.27,392.93,391.51,391.68,3659.3578112199984
1497409200,388.5,394.47,388.66,391.5,11593.2921315
1497405600,387.17,389.47,389.39,388.56,5543.089701440007
1497402000,385.5,389.41,387.97,389.39,5556.763298750006
1497398400,387,389.65,388,387.97,4412.193407310002
