time,low,high,open,close,volume
1476140400,11.77,11.81,11.8,11.78,866.3002940000005
1476136800,11.77,11.84,11.78,11.81,797.2904169999999
1476133200,11.77,11.86,11.85,11.78,1663.2215080000003
1476129600,11.84,11.88,11.86,11.86,2107.618452
1476126000,11.84,11.91,11.86,11.86,1835.6616930900016
1476122400,11.84,11.88,11.85,11.88,690.79750557
1476118800,11.85,11.91,11.9,11.85,605.9619700299997
1476115200,11.74,11.95,11.93,11.9,5040.480486219996
1476111600,11.7,11.96,11.74,11.9,2135.7843349500017
1476108000,11.73,11.91,11.81,11.77,4689.136103109999
1476104400,11.62,11.81,11.64,11.81,3867.9100780000012
1476100800,11.63,11.86,11.79,11.64,3678.4594665000013
1476097200,11.62,11.8,11.8,11.78,2591.1023970399992
1476093600,11.81,11.88,11.87,11.81,742.6493269999997
1476090000,11.84,11.91,11.87,11.87,374.42959500000006
1476086400,11.84,11.91,11.9,11.88,417.54708199999993
1476082800,11.86,11.92,11.92,11.86,765.725488
1476079200,11.87,11.93,11.9,11.92,1255.5092810000003
1476075600,11.87,11.92,11.92,11.9,1348.6311609999998
1476072000,11.9,11.96,11.94,11.92,1837.57654204
1476068400,11.95,12.02,11.97,11.97,955.5041916400002
1476064800,11.89,12.05,12.04,11.95,8273.995649729999
1476061200,12.01,12.18,12.13,12.01,1597.991583730001
1476057600,12.05,12.18,12.1,12.12,732.0632359999997
