time,low,high,open,close,volume
1472425200,10.97,11.06,11.02,11.01,2208.5390827399997
1472421600,11.01,11.08,11.01,11.03,1202.4949780000002
1472418000,10.98,11.07,11.06,11.02,1387.8094528500005
1472414400,11,11.09,11.03,11.09,696.8217800000003
1472410800,10.98,11.11,11.03,11.03,1058.1124190000003
1472407200,10.99,11.07,11,11.05,1154.7728850000003
1472403600,11,11.09,11.06,11,1787.6646379999997
1472400000,11.05,11.12,11.06,11.05,697.4274240000003
1472396400,11.05,11.14,11.13,11.06,1093.685269
1472392800,11.09,11.16,11.12,11.13,1109.4568150000002
1472389200,11.09,11.18,11.09,11.12,219.28587098999998
1472385600,11.08,11.1,11.09,11.1,134.966427
1472382000,11.09,11.16,11.11,11.09,302.1367780000001
1472378400,11.08,11.17,11.08,11.12,254.738336
1472374800,11.08,11.12,11.11,11.08,168.34676799999986
1472371200,11.1,11.14,11.1,11.14,147.79837999999998
1472367600,11.08,11.1,11.09,11.1,68.091722
1472364000,11.07,11.12,11.11,11.08,2183.2800568699995
1472360400,11.11,11.13,11.13,11.11,283.35018203
1472356800,11.11,11.18,11.16,11.13,375.3961729999998
1472353200,11.12,11.18,11.14,11.16,520.3029300000001
1472349600,11.12,11.15,11.15,11.14,340.70755199999985
1472346000,11.14,11.19,11.16,11.15,444.02104094999993
1472342400,11.17,11.19,11.18,11.17,758.3664140200003
