time,low,high,open,close,volume
1498172400,318.24,322.74,318.28,320.02,5623.483675910015
1498168800,313,318.76,314.97,318.28,5252.843460010036
1498165200,311,316.98,312.19,314.98,7487.002604800035
1498161600,310.92,320.82,320.5,312.19,9142.942810950035
1498158000,317,322.03,322.02,320.8,7987.073888050025
1498154400,322,327.38,327.27,322.01,5338.40422246004
1498150800,327.12,329.8,328,327.37,5439.604538640005
1498147200,324.78,328.64,326.5,328,5625.299438720044
1498143600,325.34,329.78,326.1,326.5,7356.012571640069
1498140000,324,326.99,326.85,325.43,4498.23138012004
1498136400,321,326.99,321.76,326.9,4210.347385650031
1498132800,321,327.97,325.48,321.78,4568.533278130024
1498129200,319.15,326,322.94,325.49,2832.3271974200097
1498125600,319.14,323,319.17,322.93,2957.351886730002
1498122000,314,319.17,314.01,319.17,2273.0604164999895
1498118400,312.07,314.01,313.04,314,2442.451319230002
1498114800,313,318.25,318.25,313.36,3033.910902050007
1498111200,312.52,318.25,317.01,318.25,3444.788155080021
1498107600,311.79,318.99,311.79,317,6393.497990430046
1498104000,305,313,312.39,311.79,9679.34246374009
1498100400,312.39,321.17,320.99,312.39,6492.6970624600035
1498096800,312,323.97,315.68,321.3,8571.561399880047
1498093200,305.9,326.94,326.65,315.55,15284.632381570033
1498089600,323,336.68,327.36,326.65,13246.11724621001
