time,low,high,open,close,volume
1482534000,7.01,7.23,7.16,7.13,4296.763923550001
1482530400,7.13,7.28,7.25,7.13,4788.857367970005
1482526800,7.23,7.29,7.25,7.24,2268.868070530002
1482523200,7.23,7.27,7.26,7.25,679.461604
1482519600,7.23,7.3,7.26,7.27,4235.922247110001
1482516000,7.25,7.35,7.31,7.27,2325.919373999999
1482512400,7.23,7.34,7.24,7.32,2481.832707090001
1482508800,7.16,7.38,7.37,7.24,5593.478335600005
1482505200,7.16,7.36,7.21,7.36,4002.8555847199996
1482501600,7.12,7.29,7.27,7.22,6327.126327939996
1482498000,7.12,7.32,7.18,7.29,3416.94852209
1482494400,7.11,7.3,7.15,7.24,4467.324950429999
1482490800,7.13,7.24,7.23,7.16,2945.49308794
1482487200,7.16,7.48,7.48,7.18,12263.877979000008
1482483600,7.45,7.51,7.5,7.48,2665.344999999998
1482480000,7.48,7.53,7.51,7.5,1162.4404374700007
1482476400,7.52,7.6,7.6,7.52,2240.080221999998
1482472800,7.53,7.61,7.58,7.6,2773.7049441699996
1482469200,7.57,7.63,7.62,7.59,2449.343861
1482465600,7.53,7.67,7.57,7.62,7124.616465629984
1482462000,7.51,7.62,7.57,7.58,4217.963416510011
1482458400,7.48,7.59,7.55,7.57,4042.238066790011
1482454800,7.45,7.61,7.53,7.55,5189.677783910004
1482451200,7.52,7.57,7.54,7.54,3593.305646040003
