time,low,high,open,close,volume
1495407600,145.86,148.97,145.9,148.78,22502.484710020122
1495404000,144,145.97,144.9,145.95,12484.541579970062
1495400400,142.2,144.9,142.82,144.9,10957.815869160058
1495396800,139.27,144.31,143.07,142.63,18982.009859180143
1495393200,142.13,146.76,144.01,143.3,22344.725821590033
1495389600,140.2,144.01,140.45,144.01,21363.652328140168
1495386000,138,141.5,140,140.75,14492.303746930076
1495382400,125,141.88,136.65,140.41,32293.738726670155
1495378800,134.29,137.35,134.29,136.65,10510.87656588004
1495375200,133.78,137.99,134.37,134.21,11172.852142780062
1495371600,129.66,134.79,131.03,134.44,14777.952798990007
1495368000,122.8,139.99,139.51,130.71,36236.303902490334
1495364400,135.44,139.99,136.42,139.61,16132.42006503017
1495360800,130.37,136.81,131.53,136.71,9535.391847380099
1495357200,128.16,133,132.54,131.5,9894.553437750013
1495353600,128.99,133.98,128.99,132.54,13051.409405709992
1495350000,125.49,128.99,125.54,128.98,6303.198264940012
1495346400,124.6,125.76,125.16,125.65,2825.8036911399863
1495342800,124.65,125.47,125.23,125.23,3597.570629449994
1495339200,124.13,125.32,124.97,125.23,4019.5907512299937
1495335600,124.88,125.57,125.19,125.25,4719.3630187200015
1495332000,123.76,125.37,124.64,125.04,6374.8395468199915
1495328400,122.48,125.55,122.48,124.83,9020.128948359996
1495324800,122,124.85,123.56,122.36,10412.867651230014
