time,low,high,open,close,volume
1482620400,7.2,7.3,7.3,7.22,1277.1912699999996
1482616800,7.28,7.33,7.33,7.3,805.9201139999994
1482613200,7.3,7.35,7.32,7.33,1279.759247999997
1482609600,7.28,7.34,7.32,7.33,741.2549999999993
1482606000,7.31,7.36,7.34,7.31,1072.477434
1482602400,7.33,7.38,7.34,7.34,1401.2819127799999
1482598800,7.31,7.35,7.32,7.34,734.7689539999992
1482595200,7.28,7.38,7.29,7.33,1166.6120441199998
1482591600,7.29,7.44,7.41,7.29,1779.3423140000004
1482588000,7.3,7.46,7.3,7.41,789.9660939999999
1482584400,7.3,7.44,7.35,7.31,733.3306503499999
1482580800,7.3,7.42,7.35,7.37,963.91528545
1482577200,7.27,7.38,7.29,7.36,307.8947599999999
1482573600,7.25,7.35,7.25,7.28,500.9871649999999
1482570000,7.22,7.38,7.38,7.25,1028.14063537
1482566400,7.35,7.42,7.36,7.4,666.6655657999999
1482562800,7.26,7.36,7.29,7.33,2011.6390559999977
1482559200,7.21,7.34,7.26,7.29,1777.9620695000021
1482555600,7.23,7.3,7.26,7.26,1638.4410058600015
1482552000,7.15,7.26,7.2,7.26,1802.0345696299996
1482548400,7.16,7.24,7.23,7.21,1448.7275579999996
1482544800,7.15,7.24,7.21,7.23,1990.100196999998
1482541200,7.12,7.27,7.24,7.22,1556.8637826200015
1482537600,7.08,7.24,7.14,7.23,2398.982827
