time,low,high,open,close,volume
1486249200,11.36,11.45,11.39,11.41,5599.436432069995
1486245600,11.34,11.41,11.39,11.4,1909.580807649999
1486242000,11.32,11.42,11.35,11.42,4351.827576249998
1486238400,11.31,11.37,11.33,11.35,3477.629500000001
1486234800,11.33,11.35,11.34,11.35,1476.6574409999998
1486231200,11.31,11.35,11.35,11.34,4933.574354400003
1486227600,11.32,11.38,11.33,11.36,2630.903771790002
1486224000,11.31,11.39,11.37,11.33,3756.5059295700034
1486220400,11.25,11.4,11.3,11.37,10475.916761699948
1486216800,11.28,11.42,11.39,11.3,9976.756785590003
1486213200,11.21,11.39,11.21,11.39,2940.0565091499957
1486209600,11.2,11.25,11.22,11.21,632.8772
1486206000,11.2,11.26,11.22,11.22,1502.957505
1486202400,11.22,11.28,11.28,11.22,807.9505829000003
1486198800,11.23,11.29,11.26,11.25,1158.9677736799997
1486195200,11.18,11.28,11.21,11.27,1226.220369
1486191600,11.18,11.27,11.23,11.21,1397.90453079
1486188000,11.1,11.25,11.16,11.23,1650.7551788000005
1486184400,11.16,11.31,11.28,11.18,3391.7408290000067
1486180800,11.23,11.35,11.3,11.23,3155.6673177700004
1486177200,11.19,11.3,11.21,11.3,5644.8868729099995
1486173600,11.09,11.22,11.19,11.21,3311.5765076900047
1486170000,11.08,11.19,11.16,11.18,9185.122209830011
1486166400,10.98,11.21,10.99,11.18,5036.9690230100005
