time,low,high,open,close,volume
1472166000,11.23,11.35,11.23,11.34,4918.99692949
1472162400,11.22,11.27,11.26,11.22,1550.4894730000005
1472158800,11.25,11.27,11.25,11.26,332.05338164000005
1472155200,11.24,11.28,11.26,11.26,1403.1035359999994
1472151600,11.16,11.3,11.2,11.26,2573.1050967899982
1472148000,11.14,11.23,11.21,11.2,1645.0994759999996
1472144400,11.17,11.27,11.24,11.22,1599.0565000000001
1472140800,11.21,11.26,11.25,11.26,770.776358
1472137200,11.21,11.27,11.23,11.25,1649.324263
1472133600,11.12,11.27,11.24,11.24,1013.01675
1472130000,11.2,11.28,11.23,11.25,703.5035379999999
1472126400,11.21,11.28,11.21,11.26,627.4368049999998
1472122800,11.2,11.27,11.25,11.24,364.96442887999996
1472119200,11.19,11.28,11.26,11.2,989.9411450000002
1472115600,11.25,11.29,11.25,11.26,663.4001169999999
1472112000,11.16,11.29,11.17,11.29,1417.5842829999997
1472108400,11.12,11.17,11.12,11.17,513.0646469999999
1472104800,11.09,11.13,11.12,11.13,200.30495799999997
1472101200,11.1,11.16,11.16,11.11,276.00153800000004
1472097600,11.06,11.2,11.06,11.17,2336.61207421
1472094000,11.02,11.1,11.06,11.05,1071.7410347600005
1472090400,11.01,11.06,11.01,11.06,450.91856189000003
1472086800,10.99,11.05,11.02,11.03,734.4358289999999
1472083200,10.99,11.04,11.01,11.03,1127.02957597
