time,low,high,open,close,volume
1482706800,7.18,7.24,7.22,7.19,1124.2604589999987
1482703200,7.18,7.22,7.19,7.22,423.75293999999985
1482699600,7.18,7.24,7.18,7.19,1881.4165190000012
1482696000,7.17,7.28,7.21,7.18,2161.980198
1482692400,7.19,7.25,7.24,7.21,1436.9235434100005
1482688800,7.2,7.25,7.22,7.24,570.7229049999997
1482685200,7.19,7.23,7.22,7.21,1324.0505560000008
1482681600,7.2,7.24,7.21,7.22,679.7269759999997
1482678000,7.16,7.24,7.18,7.21,1279.1226193900002
1482674400,7.13,7.2,7.16,7.2,1170.2174529999998
1482670800,7.14,7.23,7.21,7.16,1255.3560459999997
1482667200,7.19,7.24,7.22,7.21,312.0595770000002
1482663600,7.22,7.27,7.26,7.24,143.45224271000006
1482660000,7.16,7.26,7.17,7.25,897.0217249700003
1482656400,7.14,7.27,7.17,7.17,2914.9255632900076
1482652800,7.15,7.27,7.25,7.22,489.6905369999997
1482649200,7.22,7.28,7.26,7.22,372.51640552999993
1482645600,7.16,7.29,7.24,7.26,965.1497759999984
1482642000,7.2,7.27,7.2,7.21,606.6073199999997
1482638400,7.17,7.27,7.25,7.21,1973.6451500000007
1482634800,7.17,7.27,7.26,7.26,1251.7825879999996
1482631200,7.24,7.34,7.33,7.25,1085.7384984899998
1482627600,7.17,7.33,7.23,7.33,972.4045339999999
1482624000,7.12,7.27,7.23,7.23,1146.3109706799994
