time,low,high,open,close,volume
1475708400,13.08,13.15,13.11,13.09,2746.8026666299975
1475704800,13.1,13.18,13.15,13.1,1308.4487522399995
1475701200,13.12,13.19,13.19,13.15,1893.1570456900004
1475697600,13.2,13.27,13.23,13.2,5521.31987666
1475694000,13.23,13.26,13.24,13.23,2177.9498080000008
1475690400,13.24,13.28,13.25,13.25,1467.899885330001
1475686800,13.26,13.34,13.3,13.31,3108.2657393500003
1475683200,13.26,13.35,13.28,13.28,1586.4646517000003
1475679600,13.25,13.33,13.29,13.28,558.81822574
1475676000,13.24,13.39,13.33,13.3,2042.6513709999997
1475672400,13.27,13.36,13.29,13.33,1093.1260700400003
1475668800,13.24,13.34,13.34,13.29,833.8283356799998
1475665200,13.24,13.35,13.3,13.34,357.54734544999997
1475661600,13.23,13.33,13.33,13.3,1259.21778593
1475658000,13.26,13.34,13.3,13.33,678.7817173800005
1475654400,13.26,13.42,13.38,13.27,1574.5529041499992
1475650800,13.34,13.45,13.36,13.38,1044.9025227200002
1475647200,13.34,13.39,13.36,13.37,614.0000000000001
1475643600,13.28,13.38,13.29,13.35,1257.63668399
1475640000,13.24,13.32,13.24,13.3,399.23633512
1475636400,13.23,13.33,13.31,13.23,1159.9963153399997
1475632800,13.3,13.35,13.33,13.31,1394.082886
1475629200,13.29,13.37,13.36,13.34,1749.3008378799993
1475625600,13.29,13.39,13.34,13.35,1144.4397909999993
