time,low,high,open,close,volume
1464735600,14.01,14.16,14.01,14.16,161.29908134000001
1464732000,14,14.15,14.14,14,493.71319503
1464728400,14.13,14.15,14.13,14.14,135.94625109
1464724800,13.87,14.24,13.99,14.08,703.7982631799999
1464721200,13.82,14.03,13.96,13.99,408.50912353
1464717600,13.77,14.04,13.85,14.01,502.03177415999994
1464714000,13.56,13.95,13.59,13.91,298.74194522999994
1464710400,13.52,13.99,13.95,13.53,618.6786555099998
1464706800,13.55,13.99,13.9,13.99,611.94436707
1464703200,13.5,13.9,13.5,13.9,124.01431158000004
1464699600,12.99,13.5,12.99,13.5,374.02514596
1464696000,12.95,13.23,12.95,12.98,183.67418826999997
1464692400,12.72,12.98,12.96,12.98,164.09
1464685200,12.7,12.96,12.7,12.96,500.22
1464681600,12.7,12.7,12.7,12.7,0.55
1464678000,12.57,12.7,12.69,12.7,70.77569653
1464670800,12.8,12.8,12.8,12.8,0.00017051
1464667200,12.59,12.8,12.59,12.8,51.243351000000004
1464663600,12.37,12.89,12.75,12.89,102.51392159999999
1464660000,12.43,12.98,12.43,12.87,96.90188890000006
1464656400,12.42,12.88,12.55,12.43,170.74991466
1464652800,12.45,12.88,12.84,12.88,34.38142590000003
