time,low,high,open,close,volume
1495666800,193.72,197,196.25,196.06,10068.86000482002
1495663200,195.01,199.49,196,196.44,16494.97848467007
1495659600,191.37,196,192.61,196,12771.334228950045
1495656000,187.59,194,189.39,192.7,16586.344727690106
1495652400,188,192.91,192,190,12538.773114680043
1495648800,189,194.36,194.36,192,17864.199138570053
1495645200,192.29,197,195.73,194.49,15942.044544160048
1495641600,193.21,196.98,194.48,195.74,25392.24351586
1495638000,191.16,194.99,193.98,194.5,16628.742005190077
1495634400,186.04,196.83,195.61,194.05,24386.860039939933
1495630800,193.5,202,196.99,195.61,28244.84077328982
1495627200,191.66,197.77,191.94,197,17144.014252560035
1495623600,185,192.38,185.47,192,17246.92571885997
1495620000,183.3,185.71,184.55,185.5,3764.737061469993
1495616400,181,186.16,185.77,184.42,5247.577485130002
1495612800,185.01,186.97,185.49,185.81,5416.743567770014
1495609200,183.02,186.98,183.07,185.5,8799.098168060036
1495605600,181.6,184,182.87,183.06,9058.386156750008
1495602000,180.2,184.5,180.98,182.88,17833.111067880025
1495598400,175,182.58,175,180.97,26004.86840573988
1495594800,171,175,174.94,175,16460.18987240007
1495591200,168.83,175,170.89,174.82,13962.726269570054
1495587600,169.04,171.73,170.6,170.89,11290.073501770034
1495584000,167.7,170.9,169.9,170.6,12314.42868559007
