time,low,high,open,close,volume
1479682800,9.57,9.61,9.6,9.6,405.52524999999974
1479679200,9.58,9.63,9.61,9.6,376.91349708
1479675600,9.58,9.65,9.6,9.61,2363.0540113900006
1479672000,9.54,9.63,9.62,9.57,2549.7865662199974
1479668400,9.55,9.65,9.59,9.61,2285.1704384699997
1479664800,9.59,9.65,9.65,9.61,1464.9369446899993
1479661200,9.6,9.66,9.61,9.66,880.6287999999994
1479657600,9.6,9.66,9.62,9.6,1558.93409108
1479654000,9.54,9.62,9.57,9.62,778.8414428799998
1479650400,9.52,9.6,9.56,9.56,617.226081
1479646800,9.53,9.6,9.6,9.57,559.0256595699998
1479643200,9.56,9.61,9.56,9.6,66.13830320999999
1479639600,9.56,9.62,9.57,9.56,710.8480799999998
1479636000,9.55,9.59,9.58,9.57,417.49734856000003
1479632400,9.56,9.6,9.59,9.56,119.70637191999998
1479628800,9.59,9.64,9.62,9.59,318.31914978000015
1479625200,9.61,9.67,9.64,9.63,831.5023296500001
1479621600,9.62,9.66,9.63,9.64,704.2351451100003
1479618000,9.6,9.69,9.63,9.63,1091.8470796499996
1479614400,9.6,9.67,9.67,9.62,606.7424708300002
1479610800,9.64,9.69,9.66,9.66,636.9829354700003
1479607200,9.64,9.74,9.67,9.66,3088.653699049998
1479603600,9.67,9.78,9.7,9.67,1667.1567507399996
1479600000,9.64,9.7,9.69,9.7,1087.0953075299997
