time,low,high,open,close,volume
1471561200,10.76,10.79,10.79,10.77,432.8895087200001
1471557600,10.76,10.85,10.81,10.78,1808.9607664399996
1471554000,10.81,10.83,10.83,10.81,818.9234519999995
1471550400,10.81,10.88,10.87,10.83,2190.75851866
1471546800,10.86,10.9,10.89,10.88,3590.3117703099997
1471543200,10.85,10.95,10.88,10.93,3495.9021919100023
1471539600,10.83,10.99,10.86,10.83,4939.624568660003
1471536000,10.85,11.04,10.97,10.86,3434.8817242100013
1471532400,10.94,11.01,10.94,11.01,894.8730540000001
1471528800,10.94,11,10.98,10.99,1314.938801
1471525200,10.95,11.02,10.95,10.96,331.34019100000006
1471521600,10.95,10.99,10.99,10.95,268.79384
1471518000,10.95,11.02,11,10.99,302.68001000000004
1471514400,10.95,11.03,10.98,11,522.8194657
1471510800,10.97,11,11,10.97,143.96582
1471507200,10.99,11.02,11,11.01,119.08480200000002
1471503600,10.95,10.99,10.98,10.99,1084.26430556
1471500000,10.92,10.98,10.92,10.98,250.05056999999996
1471496400,10.92,10.99,10.95,10.97,901.7945537699998
1471492800,10.91,11.06,10.91,10.93,1791.8390136199994
1471489200,10.85,11,10.98,10.91,4423.469618650001
1471485600,10.9,11,10.92,11,711.5186404899997
1471482000,10.8,10.95,10.81,10.89,1230.4834119899997
1471478400,10.8,10.83,10.82,10.81,777.0259618699995
