time,low,high,open,close,volume
1496530800,223,224.95,224.3,224.95,3530.0376523000136
1496527200,224.04,226.17,225.8,224.29,5926.679494380012
1496523600,223.1,225.81,223.57,225.8,5954.310248310118
1496520000,222.51,223.97,223.96,223.71,2813.8535058300354
1496516400,222.4,224,223.87,223.97,6053.998989510095
1496512800,223.2,224,223.21,223.85,3996.1048748000057
1496509200,222.66,224.59,223.68,223.3,6283.938625890044
1496505600,222.26,224.5,222.26,224.14,6636.663933200061
1496502000,221,224,222.8,222.79,7050.736400580028
1496498400,221.77,223.57,222.43,222.9,3453.27605663002
1496494800,221.91,224,222.88,222.53,4480.947807550003
1496491200,221.29,223.23,222.4,223.03,2752.5305999500206
1496487600,220.69,223.5,221.25,222.4,2826.6859096499934
1496484000,218.57,221.51,218.77,221.24,2049.9881581399945
1496480400,218.56,223.85,223.57,218.9,3696.033969140008
1496476800,222.51,224,222.59,223.8,3185.00730773
1496473200,221.67,222.68,221.68,222.59,1147.4824825199998
1496469600,220.01,221.68,221.48,221.68,5617.281113600001
1496466000,220.43,224.97,224.67,221.47,7709.6683381799885
1496462400,222.61,225.8,224.4,224.67,3235.1362946499944
1496458800,224.25,227,225.45,224.4,3834.2426578300074
1496455200,224.01,227.5,224.71,225.45,7638.135086610034
1496451600,222.7,224.76,223.22,224.76,3807.4281812799995
1496448000,221,224.2,221.95,223.1,6552.183242340034
