time,low,high,open,close,volume
1484953200,10.6,10.68,10.67,10.62,2274.233381
1484949600,10.63,10.69,10.67,10.64,1405.581261000001
1484946000,10.64,10.72,10.67,10.67,2445.2819799999993
1484942400,10.64,10.72,10.68,10.68,3195.202641999998
1484938800,10.66,10.75,10.66,10.67,2496.8290984300006
1484935200,10.64,10.73,10.67,10.69,4162.842251000001
1484931600,10.64,10.72,10.67,10.65,1893.0458700000008
1484928000,10.55,10.68,10.65,10.66,3505.7767798499967
1484924400,10.57,10.67,10.58,10.66,2583.891068220001
1484920800,10.56,10.62,10.57,10.6,3235.6611722300017
1484917200,10.57,10.62,10.62,10.57,5819.234067999995
1484913600,10.6,10.65,10.61,10.62,809.09319088
1484910000,10.59,10.65,10.64,10.62,1076.1658086000002
1484906400,10.61,10.74,10.71,10.65,4093.3131686499987
1484902800,10.7,10.76,10.7,10.76,708.0052970000002
1484899200,10.69,10.77,10.76,10.69,830.4735219999998
1484895600,10.7,10.81,10.7,10.74,4785.5495352799935
1484892000,10.53,10.7,10.56,10.7,1804.2203458399995
1484888400,10.51,10.62,10.58,10.55,2221.1649189599993
1484884800,10.43,10.67,10.44,10.51,4386.580451850002
1484881200,10.44,10.51,10.51,10.45,1669.7890249999998
1484877600,10.45,10.51,10.46,10.5,1679.9210540000004
1484874000,10.44,10.49,10.48,10.46,1539.387406
1484870400,10.42,10.48,10.46,10.48,833.7756228800001
