time,low,high,open,close,volume
1503270000,296.54,298.5,297.62,297.79,3080.0940016300024
1503266400,296.44,297.73,296.45,297.62,3014.8912159500046
1503262800,295.02,296.45,295.02,296.45,2071.47714496
1503259200,294.55,296.11,295.99,295.03,2375.9992521199947
1503255600,295.28,296.02,295.28,295.99,4944.094746949999
1503252000,294.16,295.9,295.74,295.28,3376.5310431099997
1503248400,293.98,295.96,294.5,295.81,3665.0677712200086
1503244800,293.06,294.5,293.52,294.49,2818.84032135
1503241200,292.85,294.7,294.25,293.52,2887.8753526000096
1503237600,292.67,295.45,292.81,294.2,1628.85891905
1503234000,292.65,295.59,295.43,292.82,2653.4246737200024
1503230400,293,295.95,294.3,295.43,2625.864450100008
1503226800,292.45,294.32,293.63,294.3,949.3732721799968
1503223200,293.3,294.48,293.56,293.63,821.2086262600002
1503219600,292.45,294.49,294.44,293.58,541.5720882599994
1503216000,292.83,294.45,294.03,294.45,968.4984219699987
1503212400,293.17,294.45,293.31,294.03,1242.0446633899978
1503208800,291.18,293.73,291.18,293.32,1105.325728719999
1503205200,291.14,292.91,291.3,291.18,1309.3679226999973
1503201600,291.29,292.31,292.31,291.3,1002.7217045299996
1503198000,291.01,292.69,291.42,292.31,1528.7915148199988
1503194400,289.82,292.9,289.82,291.42,1241.2916471299966
1503190800,289.5,290.92,290.88,289.83,3780.4750376000006
1503187200,290.24,294,293.58,290.87,5468.354554650061
