time,low,high,open,close,volume
1465513200,14.55,14.71,14.63,14.71,642.34168731
1465509600,14.58,14.69,14.64,14.69,229.85570776999995
1465506000,14.58,14.69,14.6,14.69,285.70953077
1465502400,14.57,14.64,14.63,14.6,173.57737049000005
1465498800,14.57,14.67,14.62,14.65,743.9908908900002
1465495200,14.57,14.68,14.57,14.65,561.48952666
1465491600,14.57,14.69,14.6,14.57,355.76713936000004
1465488000,14.59,14.7,14.67,14.69,667.0843059200002
1465484400,14.6,14.7,14.65,14.69,344.47030664
1465480800,14.64,14.68,14.65,14.66,333.73257041
1465477200,14.56,14.7,14.57,14.69,398.1384614499999
1465473600,14.55,14.64,14.59,14.57,31.230667
1465470000,14.67,14.77,14.68,14.67,586.4533747000002
1465466400,14.58,14.73,14.67,14.67,497.54446772999995
1465462800,14.66,14.66,14.66,14.66,139.460037
1465459200,14.58,14.66,14.6,14.58,300.06073100000003
1465455600,14.6,14.63,14.63,14.61,107.35932626
1465452000,14.64,14.67,14.67,14.64,297.05367329999996
1465448400,14.66,14.67,14.66,14.67,33.74808292
1465444800,14.66,14.68,14.67,14.66,482.70616857999994
1465441200,14.67,14.72,14.72,14.68,106.51545774
1465437600,14.67,14.68,14.67,14.68,25.68027036
1465434000,14.63,14.85,14.63,14.66,771.3893948799999
1465430400,14.62,14.64,14.64,14.62,113.43020325
