time,low,high,open,close,volume
1475967600,12.19,12.32,12.23,12.26,1478.9879572200005
1475964000,12.17,12.26,12.21,12.23,680.7452300000001
1475960400,12.15,12.28,12.18,12.22,1238.9040092
1475956800,12.14,12.26,12.19,12.18,1401.822846039999
1475953200,12.12,12.27,12.13,12.22,1439.1697503
1475949600,12.1,12.35,12.32,12.13,3174.940660739999
1475946000,12.25,12.35,12.28,12.32,1042.0502553299998
1475942400,12.28,12.39,12.32,12.28,794.9252368899998
1475938800,12.27,12.43,12.43,12.33,973.1417173600001
1475935200,12.25,12.51,12.28,12.44,1892.3249578199989
1475931600,12.26,12.4,12.35,12.26,1056.7878809999997
1475928000,12.18,12.39,12.28,12.39,709.0820589999998
1475924400,12.06,12.43,12.11,12.33,2585.574807379999
1475920800,12.1,12.27,12.26,12.1,1572.228806800001
1475917200,12.2,12.38,12.34,12.28,723.0204905100002
1475913600,12.31,12.48,12.41,12.34,2167.3440697899996
1475910000,12.4,12.53,12.43,12.41,618.6164286899999
1475906400,12.41,12.48,12.43,12.44,527.3998517100003
1475902800,12.42,12.69,12.68,12.43,5811.049031430006
1475899200,12.67,12.74,12.68,12.68,1635.612871269999
1475895600,12.65,12.69,12.66,12.67,380.6383499999999
1475892000,12.65,12.72,12.71,12.65,444.56938939999964
1475888400,12.69,12.72,12.71,12.7,945.6071475399999
1475884800,12.7,12.72,12.7,12.72,280.6217289999999
