time,low,high,open,close,volume
1483830000,9.9,9.97,9.92,9.92,1142.8783533099993
1483826400,9.85,10,9.85,9.93,2254.6323306400013
1483822800,9.74,9.89,9.85,9.85,6089.207606279987
1483819200,9.84,10.09,10.03,9.84,7041.080191060008
1483815600,10.02,10.08,10.06,10.02,1688.396999859999
1483812000,10.05,10.12,10.06,10.07,2119.154297590001
1483808400,10.05,10.14,10.13,10.05,1549.6368829999997
1483804800,10.04,10.14,10.1,10.14,2059.1252651700006
1483801200,10.01,10.14,10.04,10.11,1872.9390414099998
1483797600,9.95,10.07,10.05,10.04,1940.86718852
1483794000,9.94,10.14,10.14,10.05,1733.7647988899998
1483790400,10.02,10.15,10.04,10.14,1166.5157769999996
1483786800,9.98,10.08,10.01,10.06,672.0035899999997
1483783200,9.99,10.1,10.09,10.06,1095.4009360000023
1483779600,9.75,10.09,9.75,10.09,4116.6118195600175
1483776000,9.71,9.83,9.74,9.76,1577.9181363500004
1483772400,9.67,9.79,9.74,9.74,1195.3238599300003
1483768800,9.66,9.78,9.73,9.75,2478.5741790000006
1483765200,9.72,9.86,9.84,9.72,1993.3798570000004
1483761600,9.61,9.89,9.67,9.8,4114.220137960008
1483758000,9.59,9.87,9.8,9.64,5545.009084129997
1483754400,9.55,10.07,10.07,9.79,10719.564687199849
1483750800,10.01,10.21,10.12,10.01,2808.2551389099976
1483747200,10.08,10.14,10.14,10.09,1228.2797196799997
