time,low,high,open,close,volume
1497394800,378.99,388.99,379,388,9358.556837850036
1497391200,374.4,390,389.95,379,15510.652083300063
1497387600,387,393,392.49,389.5,10961.065362690053
1497384000,390.33,395,393.28,392.91,12773.980285560034
1497380400,384.75,394,385.84,393.27,16970.00161972001
1497376800,384.01,386,385.8,385.82,7885.898678740005
1497373200,384.01,386.56,386.56,385.8,7616.4926555500115
1497369600,382.23,387.43,386.56,386.56,6373.673366590017
1497366000,379.76,389.9,379.81,386.72,10661.283640700014
1497362400,376.11,380.4,379.46,379.52,6044.835777450008
1497358800,376.35,382,377.87,379.7,8089.814280670011
1497355200,371,382,372.56,378.4,7549.24423217001
1497351600,367.02,379.98,379.89,372.88,6284.72619089003
1497348000,363.71,379.98,366.91,379.62,5894.591179350028
1497344400,359.75,377.99,377.66,366.93,9081.329766120067
1497340800,365.28,389.5,386.45,377.88,14521.329241520152
1497337200,385.25,390.44,387.95,386.32,5077.938978890018
1497333600,380.88,389.79,386.93,387.94,5930.17202977001
1497330000,376.26,391.93,388.25,386.93,18765.85329119014
1497326400,382.74,394,388.48,388.25,11498.019288670059
1497322800,375.54,390.82,385.94,388.48,25245.518632070107
1497319200,385.94,399.2,396.24,385.94,12885.128101470058
1497315600,392.25,400,397.24,395.79,19639.20200571003
1497312000,391.18,398,397.36,397.25,15857.54215073011
