time,low,high,open,close,volume
1472943600,11.8,11.94,11.84,11.88,1519.644071
1472940000,11.78,11.88,11.83,11.84,768.6446454700002
1472936400,11.8,11.95,11.88,11.83,1133.0520077099995
1472932800,11.61,11.88,11.64,11.88,1607.938984069999
1472929200,11.6,11.8,11.68,11.64,6571.6676896400095
1472925600,11.66,11.77,11.74,11.71,1138.2701450000002
1472922000,11.66,11.78,11.7,11.71,614.8243709700001
1472918400,11.65,11.86,11.72,11.7,1637.297427
1472914800,11.68,11.8,11.75,11.75,935.3167579999997
1472911200,11.61,11.85,11.69,11.77,983.7817413999998
1472907600,11.67,11.84,11.8,11.69,681.0987044499994
1472904000,11.74,11.89,11.89,11.8,1456.9723220499993
1472900400,11.89,11.94,11.93,11.89,242.65861542999997
1472896800,11.91,12.02,11.94,11.91,674.8558106100002
1472893200,11.88,12,11.94,11.91,502.01028304
1472889600,11.83,11.98,11.89,11.9,831.334381
1472886000,11.69,12.19,12.16,11.9,6605.504646730012
1472882400,12.12,12.37,12.37,12.16,1281.4885
1472878800,12.25,12.4,12.36,12.37,864.18403494
1472875200,12.27,12.38,12.36,12.36,506.4517720300002
1472871600,12.26,12.45,12.45,12.38,1478.33150184
1472868000,12.22,12.47,12.23,12.42,4196.76813075
1472864400,12.16,12.23,12.17,12.23,935.66446617
1472860800,12.15,12.18,12.15,12.17,517.6460910000001
