time,low,high,open,close,volume
1498518000,247.9,259.69,247.9,252.99,41811.161183920005
1498514400,237,247.97,243.01,247.9,29536.75517518966
1498510800,230.1,254.5,234.38,243,66630.50471388025
1498507200,207,237.88,222.53,234.44,62388.85793279003
1498503600,218,231.21,219.95,222.53,52076.16566188988
1498500000,206.5,233.75,232.13,219.94,83409.91865898001
1498496400,232.05,243.99,241.95,232.11,11271.856024450024
1498492800,233.02,243.99,234.99,242,6232.33780007001
1498489200,230.05,252.44,252.2,235,26785.102038109908
1498485600,252,266.88,265.5,252,14659.449687600034
1498482000,258.17,266.23,262.96,265.7,10376.072995740018
1498478400,255.4,264.84,258.41,262.96,7675.90667154001
1498474800,255.14,263.64,257.87,258.26,9569.535308900342
1498471200,255.01,267.12,266.31,257.86,10413.366780890396
1498467600,250,268.2,251.22,267.29,12925.250061960527
1498464000,251.21,264,262.73,251.21,15097.91159383082
1498460400,260.45,269,265.57,262.3,12322.47965633049
1498456800,265.8,272.2,272.2,265.8,10299.170417820273
1498453200,272.2,283.46,276.29,272.2,9760.98901995038
1498449600,276.14,288.99,287.97,276.18,10418.754432340049
1498446000,281.38,288.99,285.8,288.14,9810.632497980165
1498442400,281,293,292.89,285.81,20465.336446659978
1498438800,280,293,283.03,292.89,20094.153260500065
1498435200,271.01,284.85,278.49,283.03,18240.229600340008
