time,low,high,open,close,volume
1496703600,247.68,248.25,248.08,248,5853.856649689998
1496700000,247.11,248.25,247.96,248.07,5163.30564736
1496696400,246.43,248.51,248.51,248.14,9825.028042969989
1496692800,247.51,248.51,247.87,248.51,5637.9986986
1496689200,247.53,248.29,247.93,247.86,6059.340314599998
1496685600,247.2,248,248,247.9,6422.4570091000105
1496682000,247.01,248.98,247.4,248,13091.065699960065
1496678400,245.87,247.69,246.09,247.39,7338.699176040003
1496674800,244.82,246.1,245.11,246.1,7144.453015090008
1496671200,244.77,246.3,246.25,245.13,6945.292278549997
1496667600,244,247.67,247.59,246.27,8737.947126849986
1496664000,245.27,247.64,245.68,247.6,8274.21121369998
1496660400,243,245.7,243.44,245.68,2800.0682410700015
1496656800,241.61,245.31,245.11,243.08,3156.857215549997
1496653200,241.2,245.49,243.26,245.2,6344.984736959995
1496649600,243.23,245.95,245.51,243.52,5397.260210859993
1496646000,245.5,246.89,245.86,245.5,2072.023016230001
1496642400,245.5,246.93,246.65,245.86,3371.6553717199986
1496638800,245.76,246.65,246.11,246.65,3524.486959310001
1496635200,245.56,247.27,247.27,245.63,7788.825796519987
1496631600,246.92,247.69,247.45,247.27,7841.266488229998
1496628000,246.6,247.75,247.4,247.62,4495.055421489999
1496624400,246.5,247.5,246.87,247.4,6287.819877940012
1496620800,245.16,246.89,245.48,246.86,4437.9132067299915
