time,low,high,open,close,volume
1493506800,70.16,71.29,70.8,70.4,11542.037985110004
1493503200,70.8,72.68,72.64,70.8,9121.108047819973
1493499600,71.8,72.75,72.4,72.66,6698.406257500018
1493496000,71.05,72.49,71.2,72.4,8079.928801989983
1493492400,71.21,72.15,72.05,71.31,7050.325276979996
1493488800,71.5,72.68,72.59,72.19,7923.8708340799585
1493485200,72.19,72.96,72.31,72.67,8800.11274071004
1493481600,71.86,72.46,72.09,72.38,7347.601654959998
1493478000,70.99,72.36,71.1,72.23,12555.993349699984
1493474400,70.16,71.38,70.6,71.22,6461.430711709998
1493470800,69.5,71.5,69.51,70.6,12202.77604334008
1493467200,69,69.79,69.79,69.54,5175.910409229998
1493463600,68.34,69.98,69.8,69.64,5542.380566560016
1493460000,69.13,70.49,69.13,69.73,4500.772525659994
1493456400,68.24,70.6,69.85,68.9,9660.285922820036
1493452800,69.7,71.31,71.11,69.92,6184.488646659983
1493449200,69,71.26,70.02,71.22,10036.627222219986
1493445600,70,71.66,71.12,70.02,7763.453772279987
1493442000,70.91,72.65,72.53,71.14,7915.48100519001
1493438400,70.7,72.65,71.04,72.53,10486.283495940013
1493434800,70.78,72.24,70.88,71.12,9737.821040450002
1493431200,70.61,72.06,72.01,70.87,10716.640091660034
1493427600,71.3,74.1,73.92,72.1,23067.89790634013
1493424000,73.15,74.89,73.17,74.08,34757.921833800065
