time,low,high,open,close,volume
1479596400,9.65,9.75,9.71,9.68,1132.11072868
1479592800,9.67,9.74,9.68,9.72,609.8045882800001
1479589200,9.67,9.77,9.75,9.67,2311.4128899200005
1479585600,9.65,9.76,9.7,9.76,628.2313842300002
1479582000,9.7,9.78,9.73,9.7,1808.2103019699982
1479578400,9.67,9.75,9.68,9.73,1057.4027764499997
1479574800,9.64,9.69,9.67,9.69,790.8315736900001
1479571200,9.65,9.71,9.7,9.67,1564.38314471
1479567600,9.65,9.72,9.66,9.7,1716.4296096300004
1479564000,9.65,9.66,9.66,9.66,352.56548999999995
1479560400,9.65,9.67,9.66,9.65,553.94927
1479556800,9.65,9.69,9.68,9.66,365.28630996000004
1479553200,9.67,9.7,9.7,9.67,184.48207
1479549600,9.66,9.7,9.67,9.7,188.86242000000004
1479546000,9.64,9.68,9.64,9.67,275.24232559999996
1479542400,9.53,9.65,9.58,9.63,772.5542257399997
1479538800,9.58,9.68,9.67,9.58,2784.327690239999
1479535200,9.62,9.7,9.65,9.68,1851.9537199999993
1479531600,9.61,9.65,9.61,9.65,1139.1970311199998
1479528000,9.56,9.64,9.58,9.61,1368.5397866199992
1479524400,9.5,9.59,9.54,9.58,570.9635430899997
1479520800,9.49,9.56,9.54,9.54,886.15020669
1479517200,9.45,9.56,9.46,9.54,879.52059151
1479513600,9.45,9.51,9.51,9.45,1699.7607810000006
