time,low,high,open,close,volume
1469314800,14.39,14.62,14.5,14.52,3575.58548446
1469311200,14.47,14.66,14.62,14.47,2932.43514912
1469307600,14.18,14.72,14.61,14.56,9876.038633440005
1469304000,14.45,14.95,14.68,14.61,6425.518364780002
1469300400,14.38,15,14.46,14.68,7830.338373330005
1469296800,14.36,14.59,14.45,14.48,4057.660226249997
1469293200,14.3,14.66,14.35,14.46,3463.8580816300014
1469289600,14.11,14.5,14.36,14.42,6423.187839860002
1469286000,14,14.59,14.59,14.38,10215.611808389991
1469282400,14.4,14.63,14.61,14.62,2238.2832851000007
1469278800,14.5,14.85,14.69,14.5,3097.236339489999
1469275200,14.62,14.83,14.71,14.66,1043.759651
1469271600,14.6,14.85,14.84,14.76,1738.4028252
1469268000,14.61,14.85,14.73,14.84,701.9228747400002
1469264400,14.54,14.82,14.8,14.74,591.94622282
1469260800,14.39,14.82,14.72,14.8,1918.7351069100005
1469257200,14.37,14.84,14.66,14.72,1379.71865969
1469253600,14.32,14.71,14.51,14.59,1607.2743556899993
1469250000,14.28,14.72,14.65,14.51,4234.689128409999
1469246400,14.63,15.03,14.95,14.63,10311.033797819999
1469242800,14.75,15.13,15.12,14.9,5820.891837160005
1469239200,15,15.39,15.07,15.13,5802.979139010001
1469235600,14.75,15.09,14.85,15.09,12176.97047981
1469232000,14.78,15.1,14.99,14.85,8200.781394120007
