time,low,high,open,close,volume
1489273200,21.34,21.89,21.6,21.64,14008.537758629987
1489269600,20.67,21.79,20.86,21.6,17418.09454926006
1489266000,20.52,20.88,20.68,20.86,6238.904983160006
1489262400,20.61,20.89,20.67,20.69,4864.275075260001
1489258800,20.31,21.02,20.81,20.66,14386.23744187002
1489255200,20.8,21.38,20.9,20.8,31050.97352237993
1489251600,20.28,20.95,20.33,20.91,20919.718585790066
1489248000,20.19,20.44,20.32,20.34,10571.217265790014
1489244400,20.06,20.45,20.17,20.34,16515.950330720036
1489240800,19.8,20.18,19.92,20.18,10309.781239980006
1489237200,19.66,19.97,19.77,19.93,4223.023096669999
1489233600,19.7,20.05,20.02,19.77,5499.197961779998
1489230000,19.71,20.05,19.91,20.05,3792.006797349996
1489226400,19.63,20,19.98,19.92,6094.301940670004
1489222800,19.55,19.99,19.79,19.98,5433.59947762002
1489219200,19.28,19.85,19.62,19.85,7822.057851709991
1489215600,19.26,19.7,19.36,19.65,5196.873123939998
1489212000,19.21,19.38,19.37,19.32,2501.6283388500005
1489208400,19.26,19.6,19.36,19.37,8113.740612640013
1489204800,19.13,19.5,19.14,19.35,5258.742002889996
1489201200,18.97,19.65,18.99,19.14,8928.128537359995
1489197600,18.91,19.29,19.15,18.97,6571.860114700002
1489194000,19,19.27,19.15,19.15,3465.9719442800024
1489190400,18.92,19.39,19.21,19.15,9631.059915139991
