time,low,high,open,close,volume
1481065200,7.63,7.83,7.64,7.83,1814.7719134700003
1481061600,7.61,7.99,7.84,7.64,12080.623047570009
1481058000,7.49,7.9,7.5,7.84,11194.358324610015
1481054400,7.24,7.66,7.25,7.55,9771.383003719999
1481050800,7.09,7.25,7.16,7.25,3051.232464699999
1481047200,7.14,7.38,7.34,7.16,7237.866387999997
1481043600,7.23,7.48,7.24,7.32,12572.549338630008
1481040000,6.87,7.23,6.92,7.21,7468.679759000006
1481036400,6.8,7.06,6.9,6.9,6323.6292296300035
1481032800,6.47,7.11,6.47,6.89,7333.401504810005
1481029200,6.37,6.71,6.55,6.48,7395.339872
1481025600,6.21,6.65,6.21,6.58,5562.826153830001
1481022000,5.97,6.4,5.98,6.19,6110.169150000001
1481018400,5.81,6.23,6.18,5.99,9898.821913580001
1481014800,6.2,6.51,6.45,6.2,7844.525905000001
1481011200,6.45,6.67,6.52,6.45,5031.799980109999
1481007600,6.52,6.67,6.67,6.52,1435.5097918200001
1481004000,6.67,6.86,6.78,6.71,1797.53691951
1481000400,6.58,6.8,6.79,6.79,4065.6434429999995
1480996800,6.5,7.08,6.86,6.8,13102.315308330013
1480993200,6.41,7.11,6.55,6.87,12740.175215000007
1480989600,6.5,6.67,6.62,6.55,7120.569426870003
1480986000,6.61,6.8,6.8,6.61,4639.565480549999
1480982400,6.67,6.84,6.76,6.81,4134.60157832
