time,low,high,open,close,volume
1482361200,7.85,7.95,7.93,7.91,2375.92530584
1482357600,7.86,7.95,7.86,7.9,3089.2910219599994
1482354000,7.83,7.9,7.89,7.87,3728.0895393600013
1482350400,7.8,7.91,7.82,7.9,1351.59715437
1482346800,7.8,7.82,7.8,7.81,2193.072456460001
1482343200,7.8,7.85,7.82,7.8,2285.38678693
1482339600,7.82,7.9,7.9,7.83,3405.5132914999995
1482336000,7.88,7.97,7.91,7.88,4225.070337589999
1482332400,7.86,7.94,7.87,7.91,3620.6311906600017
1482328800,7.7,7.87,7.72,7.87,3571.5280155299993
1482325200,7.67,7.74,7.73,7.74,660.6147779999999
1482321600,7.71,7.77,7.72,7.72,1644.8029399999998
1482318000,7.72,7.75,7.74,7.72,689.558938
1482314400,7.71,7.79,7.75,7.75,803.1319409999995
1482310800,7.72,7.78,7.75,7.75,139.90148
1482307200,7.71,7.78,7.73,7.71,321.11072
1482303600,7.7,7.77,7.72,7.75,2459.654339600001
1482300000,7.7,7.75,7.73,7.74,458.61602999999985
1482296400,7.69,7.77,7.75,7.73,2052.2621539999996
1482292800,7.7,7.77,7.71,7.75,3415.2774045000006
1482289200,7.67,7.72,7.7,7.7,400.3742199999999
1482285600,7.65,7.72,7.7,7.71,1225.1850179799997
1482282000,7.67,7.72,7.7,7.69,1032.090749
1482278400,7.64,7.72,7.64,7.71,1201.6216069999998
