time,low,high,open,close,volume
1501369200,200.08,209.77,200.08,205.9,31185.581541499763
1501365600,197.61,200.67,199.62,200.07,8021.341274540023
1501362000,194.77,200,198.12,199.61,9851.966769050032
1501358400,193.6,200,196.85,198.13,14315.112198860052
1501354800,196.08,203.93,196.15,196.84,41910.72260028968
1501351200,187.05,196.2,187.06,196.14,23370.76099144987
1501347600,183.25,188.07,183.25,187.06,15877.852401930038
1501344000,182.1,184,182.51,183.25,7679.375644910005
1501340400,180.5,182.98,181.37,182.5,4627.181187130015
1501336800,181.34,182.99,182.79,181.37,4163.963955040004
1501333200,181.99,184.86,184.86,182.78,4925.36335754001
1501329600,180.63,184.86,181.85,184.86,6858.0667865600035
1501326000,178.03,181.84,180,181.84,8237.959887920006
1501322400,179,182.01,181.31,180,8989.108075200053
1501318800,181,184.77,183.96,181.14,3685.4376083100065
1501315200,182,184.13,182.61,183.97,2839.1193440600023
1501311600,182.02,184.79,184.62,182.71,3610.4871941300034
1501308000,183.86,184.86,183.87,184.67,3658.716778730006
1501304400,182.4,185.62,183.95,183.86,8456.310693880025
1501300800,181.1,183.98,181.99,183.98,13108.410812330023
1501297200,181.09,188.39,188.39,182,23562.438190439814
1501293600,186,189.3,189.3,188.4,11858.236760410076
1501290000,187.88,192.88,192.87,189.26,10715.515556180035
1501286400,190.99,193,190.99,192.87,1503.7532333899978
