time,low,high,open,close,volume
1500246000,151.55,159.5,156.29,155.68,21859.069283500005
1500242400,148.61,157.5,150.15,156.26,21352.862805889978
1500238800,145,152.41,148.94,150.58,19797.32089638997
1500235200,143.72,153.34,144.08,148.95,25333.955524819878
1500231600,143,152.89,152.82,144.1,27615.668928289866
1500228000,151,158.93,158.89,153,22441.20469245991
1500224400,157.18,164.55,162.47,159,28391.900483499983
1500220800,151.01,163.88,152.07,162.49,34226.851064459945
1500217200,146.99,154.56,146.99,152.07,31752.336688649924
1500213600,140.34,152.57,152.12,146.93,38814.54111512975
1500210000,130.26,155.5,134.26,153,77604.66280408947
1500206400,132.54,141.7,137.99,134.32,37655.73832598986
1500202800,137,147.54,145.28,137.99,38179.04921692004
1500199200,145,152.59,152.45,145.12,21192.745644920007
1500195600,151.17,154.63,154.53,152.42,16870.682201740023
1500192000,154.5,157.55,156.78,154.53,7494.595898450013
1500188400,155,162.16,160.97,156.79,11609.981015070072
1500184800,154.42,164,160.64,160.66,34610.844501279775
1500181200,160.53,165.47,165.33,160.79,13150.766336340037
1500177600,165.05,168.16,166.87,165.54,6999.982853220013
1500174000,166.41,171.21,169.77,167.03,8431.530909340014
1500170400,166.85,172.3,166.86,169.78,11534.344100590024
1500166800,164,171.1,165.67,166.86,24991.778272219966
1500163200,165.24,172,168.22,165.64,27662.90441066981
