time,low,high,open,close,volume
1466204400,15,15.75,15.1,15.65,3776.222003240008
1466200800,15,15.64,15.06,15.37,2055.3265608499996
1466197200,15,16.37,15.09,15.05,3229.6685889900023
1466193600,13.75,15.1,14.25,15.09,5461.638649430002
1466190000,13.77,15.71,15.19,15.1,11992.456195130004
1466186400,15.02,15.8,15.75,15.11,3923.9043593600013
1466182800,14.26,15.81,14.55,15.76,6268.256243600001
1466179200,14.24,16.99,16.8,14.75,11901.315955829996
1466175600,16.05,17.12,17.1,16.84,2515.58033273
1466172000,15.5,17.5,16.05,17.27,5426.71283539
1466168400,14.79,17.7,17.7,16.05,6654.367727229999
1466164800,16.9,18.97,18.15,16.9,7530.360425570003
1466161200,15.7,19.05,16.19,18.15,5133.316864349993
1466157600,15,17.99,15.79,16.19,3508.270657900003
1466154000,14,20,16.6,15.8,9843.10015732
1466150400,15,19.56,19.56,15.94,8069.530896030003
1466146800,19.1,20.66,19.69,20,4122.22186901
1466143200,17.73,21.7,21.21,19.51,14265.605348420002
1466139600,21,21.93,21.39,21.25,1933.2613821700002
1466136000,21.14,22,21.75,21.14,1718.7184808299994
1466132400,21.2,21.75,21.24,21.75,948.45750309
1466128800,21,21.24,21,21.15,705.67977589
1466125200,20.83,21.18,21.1,21.13,969.8829240399999
1466121600,20.7,21.2,20.99,21.18,1132.65250071
