time,low,high,open,close,volume
1493766000,77,78.44,77.76,77.55,10841.035773580039
1493762400,77.5,78.6,78.55,77.76,9339.692936410027
1493758800,78.42,78.6,78.59,78.55,7783.203230700007
1493755200,78.51,78.8,78.52,78.58,6547.653764180014
1493751600,78.33,79.09,79.02,78.52,11422.785428740017
1493748000,78.49,79.65,78.68,78.99,9714.955492700003
1493744400,78.17,78.76,78.45,78.76,7485.971094630001
1493740800,78.18,79.3,79.1,78.5,9534.505182550016
1493737200,77.3,79.22,79.11,79.22,7871.298032649997
1493733600,78.19,79.4,78.44,79.11,9055.612262100012
1493730000,76.58,78.83,77.26,78.48,9207.23702888007
1493726400,76.08,78.5,76.84,77.4,11539.6439916001
1493722800,75.54,77.75,77.31,76.8,13102.303170590096
1493719200,76.11,78.27,76.27,77.63,10476.42481984002
1493715600,76.28,78.1,78.08,76.28,8196.83481630001
1493712000,77.88,79.16,78.75,77.88,4996.3882688599915
1493708400,78.48,79.39,78.65,78.62,4422.723458760003
1493704800,78.22,79.26,78.22,78.66,4990.961098709989
1493701200,78.02,81.89,81.52,78.31,12175.95551564006
1493697600,80.33,82.46,82.25,81.79,7005.847157720009
1493694000,80.78,82.5,81.26,82.25,4945.019579620013
1493690400,80.25,83.07,81.56,80.68,10983.549932700042
1493686800,80.32,81.88,80.54,81.33,6372.792734970011
1493683200,79.04,81.4,79.05,80.54,13365.597298980001
