time,low,high,open,close,volume
1478991600,9.65,10.07,10.07,9.95,5859.086824579997
1478988000,9.99,10.1,9.99,10.07,1674.1652465400007
1478984400,9.93,10.05,9.93,10,2855.0297496099997
1478980800,9.85,10.02,10.02,9.93,3173.7757678300027
1478977200,9.68,10.04,9.74,10.02,5010.524783690002
1478973600,9.67,9.98,9.95,9.74,5024.852673809999
1478970000,9.94,10.05,10.01,9.95,4852.510523860001
1478966400,10.01,10.06,10.05,10.03,2415.98769944
1478962800,10.05,10.21,10.18,10.06,3307.45480661
1478959200,10.17,10.21,10.19,10.18,1722.5355260000008
1478955600,10.14,10.23,10.23,10.2,601.17211248
1478952000,10.22,10.34,10.32,10.22,618.0222816300004
1478948400,10.3,10.34,10.3,10.34,166.40258
1478944800,10.26,10.33,10.27,10.33,186.39185700000004
1478941200,10.25,10.3,10.28,10.3,340.37544770999983
1478937600,10.27,10.3,10.29,10.29,177.07501699999995
1478934000,10.25,10.3,10.25,10.29,868.1297500000001
1478930400,10.19,10.26,10.19,10.26,273.65449
1478926800,10.13,10.2,10.15,10.2,977.3559022799999
1478923200,10.14,10.2,10.19,10.15,1346.4348200000002
1478919600,10.14,10.24,10.21,10.21,1247.2800316599998
1478916000,10.21,10.29,10.25,10.21,869.0483087300004
1478912400,10.19,10.27,10.25,10.24,465.0541199999998
1478908800,10.15,10.29,10.29,10.21,2356.69070911
