time,low,high,open,close,volume
1489359600,23.2,23.4,23.21,23.39,10436.019001269995
1489356000,23.08,23.33,23.29,23.21,6229.7640858099985
1489352400,22.73,23.4,23.03,23.34,16151.974958150004
1489348800,22.9,23.16,22.97,23.02,5432.133611590009
1489345200,22.76,23.46,23.46,22.92,9354.91521784999
1489341600,22.86,23.52,23.3,23.46,29290.630637719947
1489338000,22.71,23.52,22.92,23.25,17923.91726405003
1489334400,22.28,22.95,22.35,22.93,12649.581967600023
1489330800,21.79,22.61,21.96,22.38,15204.864383239988
1489327200,21.8,23.03,22.92,21.98,11779.880649460021
1489323600,22.56,23.05,22.83,22.9,5746.097905990003
1489320000,22.26,22.95,22.57,22.83,7349.277755389979
1489316400,22.28,22.97,22.9,22.49,4804.340682899992
1489312800,22.6,23.26,23.04,22.89,6435.179342140005
1489309200,22.64,23.19,22.92,23.11,6591.848610200001
1489305600,22,23.96,23.84,22.89,18539.750750409963
1489302000,22.17,24.25,22.25,23.78,28098.22945684
1489298400,21.91,22.49,21.96,22.25,9532.445126640008
1489294800,21.85,21.96,21.9,21.96,4126.9361385699995
1489291200,21.77,21.98,21.83,21.9,8501.95139206001
1489287600,21.55,21.84,21.62,21.83,4835.111049080005
1489284000,21.46,21.7,21.52,21.62,7135.224932180021
1489280400,21.46,21.96,21.86,21.54,8975.454179690021
1489276800,21.33,21.88,21.67,21.87,8547.527266030022
