time,low,high,open,close,volume
1465599600,13.9,14.11,13.96,13.91,701.29715784
1465596000,13.87,14.17,14.05,13.87,1042.9622825400002
1465592400,14,14.11,14.08,14.1,48.2814034
1465588800,13.93,14.17,14.09,14.09,1040.6378889999996
1465585200,13.76,14.15,14.06,14,2775.9765309999993
1465581600,14.04,14.26,14.19,14.1,1255.8786499
1465578000,14.15,14.37,14.25,14.2,2580.9571822600005
1465574400,14.22,14.31,14.31,14.22,1127.451289
1465570800,14.3,14.4,14.34,14.36,971.6818539500002
1465567200,14.31,14.49,14.31,14.34,319.83662122
1465563600,14.3,14.5,14.39,14.31,652.62429809
1465560000,14.4,14.5,14.5,14.4,70.64199351
1465556400,14.28,14.28,14.28,14.28,3.5
1465552800,14.27,14.74,14.34,14.74,853.8190541800002
1465549200,14.34,14.43,14.43,14.34,412
1465545600,14.43,14.66,14.66,14.43,177.52401233
1465542000,14.48,14.67,14.51,14.48,277.4681559999999
1465538400,14.51,14.67,14.6,14.51,615.673672
1465534800,14.52,14.67,14.55,14.67,393.83945629
1465531200,14.52,14.67,14.6,14.67,364.4805491899998
1465527600,14.55,14.74,14.61,14.6,803.7256942400002
1465524000,14.6,14.73,14.64,14.73,235.04131417999997
1465520400,14.6,14.69,14.67,14.69,337.81778737999997
1465516800,14.55,14.74,14.61,14.7,280.48844923
