time,low,high,open,close,volume
1470697200,11.29,11.42,11.3,11.34,3246.8007492799998
1470693600,11.13,11.3,11.14,11.3,2770.64673615
1470690000,11.11,11.18,11.14,11.15,1074.6762550000005
1470686400,11.11,11.17,11.11,11.14,2182.06094459
1470682800,11.08,11.14,11.09,11.11,885.1312280000001
1470679200,11.06,11.1,11.07,11.09,1428.10151553
1470675600,11.04,11.1,11.05,11.07,2007.4258481799993
1470672000,11.04,11.1,11.09,11.07,1652.5944278600002
1470668400,11.04,11.12,11.11,11.09,1333.3564569999983
1470664800,11.04,11.12,11.06,11.09,3027.305800000001
1470661200,11.02,11.09,11.09,11.09,1437.419694000001
1470657600,11.03,11.12,11.03,11.08,1421.849788
1470654000,11,11.09,11,11.03,371.0351180000002
1470650400,10.97,11.09,10.97,11.01,694.3366054200004
1470646800,10.96,11.01,10.98,10.97,172.48628690999996
1470643200,10.96,11.03,11.03,10.96,235.30734300000012
1470639600,10.96,11.08,10.96,11.03,460.25037399999997
1470636000,10.96,11.02,11,10.96,559.9456240000001
1470632400,10.97,11.1,11.05,11,1908.1941750000003
1470628800,11.02,11.09,11.04,11.05,447.167656
1470625200,11.01,11.09,11.08,11.08,1260.1212119999996
1470621600,11.02,11.08,11.02,11.08,828.405035
1470618000,11.01,11.06,11.03,11.02,168.05158700000004
1470614400,10.94,11.07,10.99,11.07,1350.1141298300004
