time,low,high,open,close,volume
1496098800,192,196.99,196.84,194.82,10382.065956090066
1496095200,192.1,198.53,198.49,196.01,15924.825426920099
1496091600,193.06,199,193.89,198.48,27492.368670639986
1496088000,191.11,194.96,191.45,193.88,11097.63651194008
1496084400,190.02,195,194.21,191.5,16123.856991200008
1496080800,186.71,194.21,187.01,194.21,22086.315564799977
1496077200,184.89,187.8,184.89,187,6837.3718723300135
1496073600,183.78,188.5,185.63,184.82,19385.832522239965
1496070000,179.5,187.5,180.59,185.63,18147.269177659986
1496066400,176.14,181,176.18,180.52,5920.830040860017
1496062800,175.2,177.92,177.07,176.13,3609.541276480004
1496059200,175.52,178.86,175.58,177.06,4490.632464100008
1496055600,175.5,179.6,178.99,175.54,5957.676962720014
1496052000,175.04,179.38,176.35,179,3480.329200000008
1496048400,173.08,176.5,173.97,176.5,3745.4918089200078
1496044800,172.35,174.5,173.57,173.97,2544.0705136900033
1496041200,171.67,173.9,172.13,173.52,3574.030370059998
1496037600,169.22,172.98,172.52,172.16,3009.4854417199986
1496034000,168.36,172.55,170.49,172.49,3497.791169539999
1496030400,169,172.79,172.79,170.49,4870.14749803001
1496026800,167,173.89,168.7,172.79,9519.90605225003
1496023200,167.05,175,174.91,168.03,9019.795283580044
1496019600,173.41,175.75,175.25,175,4084.1990376100025
1496016000,173.51,175.5,175.48,175.25,4152.770195840006
