time,low,high,open,close,volume
1477263600,11.9,11.94,11.92,11.94,511.2943299999998
1477260000,11.87,11.95,11.95,11.92,3090.1955816499994
1477256400,11.95,11.97,11.97,11.95,680.6201010000004
1477252800,11.96,11.98,11.96,11.98,519.8963899999999
1477249200,11.95,11.98,11.98,11.97,669.063583
1477245600,11.94,12,11.99,11.98,1570.4562731799997
1477242000,11.96,12,11.96,12,818.11631
1477238400,11.95,11.97,11.95,11.97,187.42837376000006
1477234800,11.92,11.95,11.95,11.94,564.8973920000002
1477231200,11.94,11.98,11.97,11.94,1373.6261461
1477227600,11.94,12.01,12,11.97,2029.61390831
1477224000,11.98,12,11.98,12,244.22999999999996
1477220400,11.96,11.98,11.96,11.97,128.46513000000002
1477216800,11.95,11.98,11.98,11.96,191.96635100000006
1477213200,11.95,11.98,11.96,11.98,106.73539000000002
1477209600,11.95,11.97,11.97,11.96,68.75919999999999
1477206000,11.94,11.97,11.96,11.97,495.00948400000004
1477202400,11.93,11.99,11.99,11.97,1858.88081953
1477198800,11.97,11.99,11.98,11.97,309.19876346000024
1477195200,11.96,11.99,11.98,11.98,738.4318211099998
1477191600,11.97,12.02,12.02,11.97,997.8189299999998
1477188000,11.99,12.05,12.04,12.01,1701.6981917599996
1477184400,12.03,12.06,12.04,12.04,1089.19316887
1477180800,12.03,12.05,12.04,12.04,498.26391917000007
