time,low,high,open,close,volume
1486767600,11.37,11.45,11.37,11.43,2736.9357190099963
1486764000,11.35,11.42,11.4,11.36,1479.0284873199985
1486760400,11.31,11.39,11.31,11.39,1920.8881908199962
1486756800,11.29,11.43,11.41,11.31,5902.825023330001
1486753200,11.35,11.48,11.45,11.41,7120.147665570014
1486749600,11.28,11.48,11.3,11.46,5496.1263341900185
1486746000,11.14,11.38,11.18,11.3,9660.234891860031
1486742400,11.1,11.19,11.12,11.17,2593.1201292200008
1486738800,11.01,11.15,11.04,11.12,2404.4377526399962
1486735200,10.99,11.06,11.05,11.05,2070.3663429699986
1486731600,11.04,11.18,11.15,11.04,1858.6633496700006
1486728000,11.11,11.2,11.17,11.15,1164.98849235
1486724400,11.01,11.17,11.09,11.17,1043.5666439999993
1486720800,10.99,11.17,11.03,11.1,1353.4651353300017
1486717200,10.95,11.11,11,11.07,1847.6135856499973
1486713600,10.99,11.11,11.07,11.05,821.4571226699995
1486710000,10.99,11.18,11.04,11.11,5793.822953670023
1486706400,11,11.12,11.08,11.01,1861.6741517100027
1486702800,11.05,11.13,11.1,11.09,1062.0687258700002
1486699200,11.03,11.11,11.03,11.11,802.6239360499999
1486695600,10.9,11.06,10.9,11.05,2109.9328538899986
1486692000,10.88,11.03,10.96,10.9,4741.26812627
1486688400,10.93,11.02,11,10.96,1894.897386550003
1486684800,10.98,11.03,11.02,11.01,1545.4548261499988
