time,low,high,open,close,volume
1495062000,86,86.9,86.18,86.88,5307.623513210005
1495058400,85.57,86.38,86.18,86.18,4172.369459709997
1495054800,86,86.47,86.26,86.19,4292.465454820008
1495051200,85.82,86.46,86.35,86.24,5773.666781969993
1495047600,86,86.9,86.87,86.31,5045.066989560009
1495044000,86.31,87.24,87.1,86.88,7799.581711649998
1495040400,86.75,87.29,86.96,87.1,5911.31397054
1495036800,86.84,87.4,87.38,86.96,4067.775924030005
1495033200,87.1,87.4,87.11,87.38,5219.548661349998
1495029600,86.6,87.95,87.89,87.11,8359.091594030002
1495026000,87.21,88,87.72,87.91,5417.40514041
1495022400,86.57,87.9,87.47,87.8,6639.762379210013
1495018800,87.3,88.2,88,87.48,3015.95051119001
1495015200,87.46,89.25,89.25,87.93,3934.058596420014
1495011600,88.11,89.98,88.37,89.26,4160.280801510012
1495008000,87.29,88.4,87.49,88.4,2684.5890967000046
1495004400,86.29,88,87.57,87.49,3522.6699436500126
1495000800,86.16,87.91,87.08,87.77,4062.9360967800158
1494997200,86.9,87.92,87.26,87.2,3931.399351320013
1494993600,86.72,88.66,87.78,87.29,4679.05576829002
1494990000,86.9,88.92,87.77,87.68,8141.456159790051
1494986400,82.5,88.37,85.28,87.75,24682.775026779895
1494982800,85,87.25,87.25,85.3,15258.32900609999
1494979200,87.17,88,87.97,87.19,6716.225324030016
