time,low,high,open,close,volume
1497913200,356.41,358.71,356.51,358.71,3538.1625148300086
1497909600,355,357.49,356,356.48,2862.730672890014
1497906000,353.12,356.99,355.1,356.14,4569.2220064900175
1497902400,352.99,355.3,354.11,355.1,5547.380575400009
1497898800,351.99,358.88,358.42,354.47,7249.274146680038
1497895200,358,359,358.79,358.5,2880.873580890002
1497891600,357.01,358.9,357.03,358.79,4795.752635510011
1497888000,353.38,357.5,355.91,357.02,3790.7935925600195
1497884400,354.1,356.2,355.59,356,3666.225544009999
1497880800,352.71,357.08,356.41,355.62,6566.31856464005
1497877200,352,357.48,352.99,356.01,3423.6697534900118
1497873600,348.75,354.87,351.02,353.38,3462.0540706800193
1497870000,346.88,353.28,352.5,351.01,3832.320729440006
1497866400,351,355,352.1,352.3,2302.14787719
1497862800,351,357.2,357.09,352.1,2632.72807579001
1497859200,355.25,358.79,358.79,357.07,1637.1040843799997
1497855600,353.6,359.72,358.09,358.84,3926.3645724600283
1497852000,353,360.88,360.81,358.1,6758.0414017700805
1497848400,358.23,362.5,360.91,360.61,3657.7775232600266
1497844800,358.89,361.5,360.91,360.91,3179.9146095600036
1497841200,356,360.96,356,360.93,5898.412080469998
1497837600,350.13,356,351.44,356,5280.440047690012
1497834000,350.11,358.48,356.53,351.49,5448.041834280016
1497830400,350.35,359,351.84,356.53,6175.07482356003
