time,low,high,open,close,volume
1491778800,43.73,44.04,43.97,43.92,1737.230616709995
1491775200,43.7,43.97,43.96,43.97,1411.2027444099992
1491771600,43.6,43.97,43.63,43.96,1870.1740462899993
1491768000,43.46,43.79,43.71,43.64,1454.4249935400007
1491764400,43.33,43.8,43.4,43.72,2206.6815617300017
1491760800,43.29,44.03,44.01,43.39,3852.065976530004
1491757200,43.61,44.19,43.86,43.95,3986.0037434400065
1491753600,42.83,43.96,43.3,43.8,3863.6428033100055
1491750000,42.72,43.84,43.47,43.39,4460.4679601200005
1491746400,43.2,43.84,43.84,43.41,3693.6777440500027
1491742800,43.47,43.87,43.64,43.86,1493.3588258699954
1491739200,43.26,43.75,43.63,43.64,3053.1764367500004
1491735600,43.51,44.2,44.17,43.62,2180.703038279997
1491732000,43.94,44.34,44.24,44.17,981.9018305400002
1491728400,44.23,44.58,44.53,44.28,304.97484543
1491724800,44.34,44.72,44.63,44.59,515.4625826000001
1491721200,44.01,44.74,44.22,44.69,2292.614467770001
1491717600,43.79,44.31,43.84,44.31,955.7911194899983
1491714000,43.6,44.01,43.94,43.85,2061.3498262599974
1491710400,43.8,44.06,43.89,44,919.5651406899995
1491706800,43.76,43.99,43.83,43.96,2179.63453728
1491703200,43.8,44.08,43.99,43.84,3191.909799350004
1491699600,43.99,44.36,44.34,44,2256.844389729999
1491696000,43.91,44.51,44.5,44.36,5611.621267709967
