time,low,high,open,close,volume
1491606000,42.3,42.55,42.4,42.32,3556.7509316099977
1491602400,41.89,42.5,42.15,42.35,3429.5108330800012
1491598800,41.86,42.66,42.4,42.15,3787.4765788500067
1491595200,41.59,42.49,41.76,42.4,6613.921538939994
1491591600,41.57,42.34,42.2,41.57,10110.14767736
1491588000,42.07,42.38,42.24,42.3,3875.970100460003
1491584400,41.8,42.65,42.32,42.18,6565.346421209981
1491580800,42.09,43.08,43.05,42.46,8625.404975309997
1491577200,41.98,43.09,43.01,43.05,10241.26369077999
1491573600,43,44.05,43.79,43.01,4870.306673720002
1491570000,43.48,44,43.56,43.76,3792.598009500001
1491566400,43.15,43.73,43.39,43.57,5029.753589159997
1491562800,43.22,43.64,43.45,43.3,1497.19730304
1491559200,43.37,44.23,43.85,43.45,1368.4039355500001
1491555600,43.48,44,43.9,43.89,1571.5401387599998
1491552000,43.58,44.05,44.01,43.82,998.4271175599985
1491548400,43.6,44.02,43.66,44.02,1919.7608938999988
1491544800,42.71,43.77,43.77,43.66,3689.078379499996
1491541200,42.8,44.35,44.33,43.78,5250.557167339997
1491537600,44.03,44.64,44.16,44.32,4084.1295447300076
1491534000,43.2,44.39,43.53,44.25,5203.015466649998
1491530400,43.32,43.79,43.45,43.54,3043.727645620002
1491526800,43.13,43.9,43.78,43.45,3924.966741110006
1491523200,43.11,43.88,43.31,43.78,3406.8511353000126
