time,low,high,open,close,volume
1499036400,283.3,290,286.07,285,6092.295135600055
1499032800,284.87,293.73,292.54,286,14177.444087000196
1499029200,282.38,293.71,282.49,292.54,22663.5905852892
1499025600,280.49,283.9,280.49,282.63,5082.877057740124
1499022000,275.49,282.66,278.3,280.5,14924.880308840282
1499018400,278.2,288.5,280.99,278.3,20207.598455990006
1499014800,271.57,282.98,271.92,281,25601.661591599932
1499011200,266.47,273,267.42,271.92,9921.787606640028
1499007600,263.53,267.5,263.54,267.39,7544.326039190021
1499004000,260.43,264.31,262.39,263.53,4978.772372480036
1499000400,262.01,266.49,266,262.01,3313.3943606600055
1498996800,264.02,268.55,267.99,265.89,2156.51900996
1498993200,262.53,267.99,263.38,267.98,2627.494398070004
1498989600,262,269.71,269.71,263.37,5447.9602115200905
1498986000,268.01,274.01,274,269.56,4262.854831620072
1498982400,264.99,274.29,264.99,274,10644.02793288021
1498978800,260.69,265,260.88,265,3729.2436749200506
1498975200,259.68,263.21,263.21,260.88,2255.8277790899956
1498971600,257.52,263.38,257.84,263.2,6713.3655910400785
1498968000,256.55,258,256.8,257.84,3000.178527830003
1498964400,256.36,257.92,257.03,256.81,2319.211223549994
1498960800,255.7,262.83,262.83,257.02,5166.103270210047
1498957200,258.41,263.36,259.9,262.84,3658.7211621200327
1498953600,259.01,263.49,263.12,259.9,5082.174693320013
