time,low,high,open,close,volume
1486594800,11.4,11.46,11.42,11.41,1942.600255809999
1486591200,11.4,11.43,11.42,11.42,1081.447652949999
1486587600,11.4,11.43,11.42,11.43,882.5077830099999
1486584000,11.4,11.49,11.47,11.43,5908.884335880005
1486580400,11.45,11.51,11.48,11.46,3187.6050135999963
1486576800,11.38,11.5,11.39,11.47,3489.2879245000063
1486573200,11.31,11.44,11.31,11.39,3877.8762249999863
1486569600,11.26,11.42,11.3,11.32,5817.448049200013
1486566000,11.2,11.31,11.26,11.3,3106.0712135699982
1486562400,11.18,11.27,11.18,11.26,2046.1500593799988
1486558800,11.17,11.27,11.22,11.17,1761.9802190000003
1486555200,11.15,11.26,11.21,11.23,7286.446192360051
1486551600,11.21,11.31,11.27,11.23,1144.0796633
1486548000,11.21,11.28,11.21,11.28,1799.0992590000005
1486544400,11.21,11.34,11.29,11.24,6778.025230300036
1486540800,11.29,11.51,11.51,11.31,11383.239382390137
1486537200,11.5,11.6,11.56,11.51,5519.016547809991
1486533600,11.55,11.62,11.58,11.56,2108.8524629999997
1486530000,11.55,11.63,11.58,11.58,2536.9220725899986
1486526400,11.58,11.64,11.6,11.58,3345.4099495600008
1486522800,11.51,11.65,11.53,11.59,3264.166240830001
1486519200,11.5,11.53,11.52,11.53,2629.1863880000005
1486515600,11.49,11.53,11.53,11.52,1515.4780041599997
1486512000,11.48,11.53,11.51,11.53,5747.085139680007
