time,low,high,open,close,volume
1464822000,13.9,14,14,13.93,233.38654810999998
1464818400,13.92,14.18,13.96,13.95,339.66697019999987
1464814800,13.86,14.2,14,13.9,927.0287319799997
1464811200,13.85,14.1,13.89,14.08,306.16352757000004
1464807600,13.88,14.08,13.91,13.88,243.86311637000006
1464804000,13.87,14.16,14,13.9,308.23220468
1464800400,13.8,14.08,14.07,14.08,111.65487511
1464796800,13.75,14.19,14.06,14.19,498.0444310400002
1464793200,13.77,14.24,14.24,14.08,539.5287290499999
1464789600,13.81,14.24,14.06,13.95,215.78960275000006
1464786000,13.8,14.17,13.9,14.08,50.97840042
1464782400,13.5,13.68,13.5,13.63,66.61834882000001
1464778800,13.52,13.9,13.66,13.57,289.01686671
1464775200,13.66,13.66,13.66,13.66,0.02
1464771600,13.66,13.9,13.66,13.66,0.04
1464768000,13.66,14.22,14.09,13.9,327.06093272999993
1464764400,13.89,14.25,14.16,13.9,548.30159459
1464760800,13.9,14.34,14.33,14.21,122.33396235
1464757200,13.64,14.39,14.21,13.91,1184.7954304300001
1464753600,13.78,14.45,14.32,14.1,779.5798324199999
1464750000,14.14,14.43,14.3,14.35,629.5698306300002
1464746400,13.93,14.4,14.08,14.3,1889.9561439000006
1464742800,13.87,14.14,13.99,13.95,138.61344646999996
1464739200,13.87,14.18,14.15,13.98,649.6639038799999
