time,low,high,open,close,volume
1494975600,87.92,88.7,88.5,87.98,3486.4260067800074
1494972000,87.3,88.5,87.47,88.5,5433.204714860025
1494968400,87.08,89.18,89.08,87.48,8074.792353190029
1494964800,88.76,89.86,89.21,89.15,5647.14930662002
1494961200,88.84,89.82,88.99,89.4,6297.141628730028
1494957600,88.33,89.1,88.53,89,6141.237622160006
1494954000,88.28,89.3,89.1,88.62,5403.889119350011
1494950400,88.8,89.49,88.81,89.1,5457.9263941300205
1494946800,87.98,89.03,87.98,88.9,8802.711738270005
1494943200,87.68,90.56,89.26,88,9451.521810670005
1494939600,88.2,90.43,90.32,89.26,9216.05385626001
1494936000,90.26,90.72,90.51,90.43,2878.6113630699947
1494932400,90.11,90.7,90.7,90.57,1401.7372374199972
1494928800,90.1,90.7,90.57,90.7,4065.3474486900122
1494925200,90.5,91.3,91.29,90.55,4146.510678939997
1494921600,90.81,91.38,91,91.3,1703.7712927700009
1494918000,91,91.6,91.59,91,2639.376309440004
1494914400,91.13,91.6,91.46,91.6,2552.9544759499986
1494910800,91,91.57,91.05,91.46,3839.044446479998
1494907200,90.4,91.44,91.43,91.06,3195.911464069999
1494903600,90.5,91.93,91.73,91.43,8586.257759799986
1494900000,91.46,92.3,91.47,91.73,4969.412594730002
1494896400,90.75,91.52,90.75,91.48,4889.242158239995
1494892800,90.5,91.99,91,90.75,8950.768443909992
