time,low,high,open,close,volume
1482966000,7.58,7.69,7.66,7.62,10980.949428170003
1482962400,7.46,7.69,7.5,7.67,8291.140071610003
1482958800,7.33,7.65,7.64,7.5,8239.966849770004
1482955200,7.34,7.72,7.35,7.62,11984.182751020006
1482951600,7.34,7.43,7.35,7.34,2721.198483959999
1482948000,7.28,7.39,7.29,7.35,5521.865860190003
1482944400,7.25,7.3,7.27,7.29,4264.388600000004
1482940800,7.21,7.3,7.29,7.27,3365.5378437399995
1482937200,7.09,7.3,7.11,7.28,7156.262635709998
1482933600,7.09,7.16,7.15,7.09,2226.22992202
1482930000,7.07,7.17,7.13,7.13,2164.2226319999995
1482926400,7.06,7.14,7.06,7.13,1168.759499000001
1482922800,7.05,7.11,7.06,7.06,610.4826000000002
1482919200,7.07,7.13,7.11,7.09,2468.8523620000005
1482915600,7.1,7.16,7.12,7.11,1242.6800040000005
1482912000,7.1,7.16,7.14,7.13,882.5196214400007
1482908400,7.11,7.17,7.12,7.14,2827.561220999999
1482904800,7.09,7.17,7.13,7.12,2767.965460999999
1482901200,7.11,7.2,7.19,7.13,2728.209147999997
1482897600,7.11,7.19,7.16,7.18,4546.116475999991
1482894000,7.09,7.16,7.12,7.16,1988.2102890000017
1482890400,7.08,7.14,7.14,7.12,1468.92567
1482886800,7.1,7.15,7.11,7.14,3968.9407840000063
1482883200,7.09,7.16,7.15,7.11,4718.266587000007
